Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1032278,749.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Research Base,"ROYAL ACADEMY OF ENGINEERING, RAE",1032279,18314.81
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1032281,916.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1032282,424.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1032285,428.04
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1032285,95.88
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,HAYS SPECIALIST RECRUITMENT LTD,1032288,464.64
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Advertising for Public Appointments Paid by Service Provider,Shareholder Executive - Shareholder Executive,PETER LOCKYER ADVERTISING LTD,1032291,625
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Static Line Rental,Knowledge and Innovation Group - Higher Education,BRITISH TELECOMMUNICATIONS plc (BT),1032293,56.88
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Static Call Charges,Knowledge and Innovation Group - Higher Education,BRITISH TELECOMMUNICATIONS plc (BT),1032293,169.86
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Other Telephone Costs,Knowledge and Innovation Group - Higher Education,BRITISH TELECOMMUNICATIONS plc (BT),1032293,10.8
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Mobile Phones,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1032294,51.06
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,FCO SERVICES,1032297,359.72
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Mobile Phones,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1032298,7.54
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,FCO SERVICES,1032299,9822.75
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,FCO SERVICES,1032299,5308.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,FCO SERVICES,1032299,300
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Mobile Phones,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1032301,1899.83
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Legal Services and Advice Agency,"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,1032304,22
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,JOHN BRADSHAW & SON LTD T/A BCL,1032306,2358
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1032310,197750
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1032310,184575
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1032310,580100
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1032310,474625
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1032310,237325
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1032311,1014500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Research Base,"STEMNET (THE SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS NETWORK)",1032311,136833
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Grants - Current - Other,Knowledge and Innovation Group - Office of the Knowledge & Innovation DG,THE UNIVERSITY OF MANCHESTER,1032312,47511.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/07/2011,Additions - Enterprise Equity Investments,Knowledge and Innovation Group - Innovation,BIS UK INNOVATION INVESTMENT FUND,1032313,381150.74
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,InfoSource Desktop Information and Research Services,Finance & Commercial Group - Commercial Directorate,ACKNOWLEDGE LTD,1032316,1350
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",MORGAN LAW PARTNERS LLP,1032317,912
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",MORGAN LAW PARTNERS LLP,1032318,2118
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",MORGAN LAW PARTNERS LLP,1032319,1694.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - HRCM - Human Resources and Change Management Directorate",MORGAN LAW PARTNERS LLP,1032320,1596.36
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1032321,754.13
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Goods Received Not Invoiced Accruals (SYSTEM),Corporate Payments,BERR SFLG PAYMENT TO LENDERS,1032322,-105876.11
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure during the Year - SFLG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1032322,1627352.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Goods Received Not Invoiced Accruals (SYSTEM),Corporate Payments,BERR SFLG PAYMENT TO LENDERS,1032323,-62242.16
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure during the Year - SFLG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1032323,571251.73
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Goods Received Not Invoiced Accruals (SYSTEM),Corporate Payments,BERR SFLG PAYMENT TO LENDERS,1032324,-147088.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure during the Year - SFLG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1032324,1094163.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Goods Received Not Invoiced Accruals (SYSTEM),Corporate Payments,BERR SFLG PAYMENT TO LENDERS,1032325,-63306.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure during the Year - SFLG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1032325,644730.01
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure during the Year - SFLG,Business & Skills Group - Enterprise Directorate,BERR SFLG PAYMENT TO LENDERS,1032326,531.93
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/07/2011,Cash Expenditure During the Year - EFG,Business & Skills Group - Enterprise Directorate,EFG PAYMENTS,1032327,866791.83
