Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,10/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,ONTIC ENGINEERING &  MANUFACTURING UK LIMITED,SL1 4DE,866859,Equipment support non-project costs,"91,352.00"
Ministry of Defence,Ministry of Defence,14/11/2011,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,867631,Estate + facilities management services - accommodation inventory + service,"91,299.43"
Ministry of Defence,Ministry of Defence,17/11/2011,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,869936,Utilities consumed - electricity,"91,299.24"
Ministry of Defence,Ministry of Defence,14/11/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,JACOBS U.K. LTD,G2 7HX,867924,Fiscal asset under construction - capital in year addition,"91,165.00"
Ministry of Defence,Ministry of Defence,04/11/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,864236,Transport other operating lease,"91,018.71"
Ministry of Defence,Ministry of Defence,03/11/2011,Payment of utilities,Defence Infrastructure Organisation ,GEMEINDEFREIER BEZIRK OSTERHEIDE,,5000064783,Utilities consumed - water + sewage,"90,892.44"
Ministry of Defence,Ministry of Defence,23/11/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,871983,Utilities consumed - heating oil,"90,859.45"
Ministry of Defence,Ministry of Defence,22/11/2011,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000013601,Aviation fuel casual uplift consumed,"90,838.95"
Ministry of Defence,Ministry of Defence,16/11/2011,Rent and rates,Defence Infrastructure Organisation ,SOUTH OXFORDSHIRE DISTRICT  COUNCIL,OX10 8HQ,869183,Rent buildings - non civil estate property and married quarter property,"90,822.60"
Ministry of Defence,Ministry of Defence,04/11/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BABCOCK DYNCORP LIMITED,PE28 2EA,864234,Fiscal asset under construction - capital in year addition,"90,734.46"
Ministry of Defence,Ministry of Defence,03/11/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,863604,Transport other operating lease,"90,419.92"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Materials & Equipment,Operations,IROBOT CORPORATION,,V - 0000000696 - 00121275,,"90,286.37"
Ministry of Defence,Ministry of Defence,08/11/2011,Research and development,Land Forces,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,865397,Research and development incurred on projects with defence science and technology laboratory,"90,146.27"
Ministry of Defence,Ministry of Defence,07/11/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,865184,Cost of food services,"90,040.44"
Ministry of Defence,Ministry of Defence,07/11/2011,International contributions,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,864824,Defence military assistance fund international subscriptions and other payments,"89,822.88"
Ministry of Defence,Ministry of Defence,11/11/2011,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,867248,Utilities consumed - heating oil,"89,707.57"
Ministry of Defence,Ministry of Defence,16/11/2011,Rent and rates,Defence Infrastructure Organisation ,PORTSMOUTH CITY COUNCIL,PO1 2BE,869099,Rent buildings - non civil estate property and married quarter property,"89,681.18"
Ministry of Defence,Defence Science and Technology Laboratory,04/11/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000137489 - 00121199,,"89,000.00"
Ministry of Defence,Ministry of Defence,14/11/2011,Rent and rates,Defence Infrastructure Organisation ,CITY OF EDINBURGH COUNCIL,EH1 1UF,867737,Rent buildings - non civil estate property and married quarter property,"88,571.73"
Ministry of Defence,Ministry of Defence,21/11/2011,Grants to NDPBs,Central TLB,THE NATIONAL MEMORIAL ARBORETUM COMPANY LIMITED,DE13 7AR,871251,Grant in aid to the National Memorial Arboretum,"88,205.00"
Ministry of Defence,Ministry of Defence,24/11/2011,Medical treatment & stores and welfare services,Central TLB,1ST DENTAL PRODUCTS LIMITED,HG2 7AB,872382,Medical health services,"88,022.59"
Ministry of Defence,Ministry of Defence,01/11/2011,IT and communication services,Defence Equipment & Support,KPMG IT ADVISORY LIMITED,E14 5DL,862748,Information technology services,"87,932.00"
Ministry of Defence,Ministry of Defence,16/11/2011,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,869202,Utilities consumed - electricity,"87,639.30"
Ministry of Defence,Ministry of Defence,29/11/2011,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,874571,Utilities consumed - electricity,"87,310.52"
Ministry of Defence,Ministry of Defence,24/11/2011,IT and communication services,Defence Equipment & Support,ORACLE CORPORATION U K LTD,RG6 1RA,872804,Information technology services,"86,974.46"
Ministry of Defence,Ministry of Defence,04/11/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,864617,Freight movement costs,"86,773.59"
Ministry of Defence,Ministry of Defence,15/11/2011,Rent and rates,Defence Infrastructure Organisation ,TEST VALLEY BOROUGH COUNCIL,SP10 3AJ,868598,Rent buildings - non civil estate property and married quarter property,"86,113.63"
Ministry of Defence,Ministry of Defence,23/11/2011,Fuel for military use,Air Command,ARVAL UK LTD,SN5 6PE,871793,Oil and lubricants consumed excluding those from the inventory system,"85,765.56"
Ministry of Defence,Ministry of Defence,16/11/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,JACOBS U.K. LTD,G2 7HX,868935,Fiscal asset under construction - capital in year addition,"85,248.00"
Ministry of Defence,Ministry of Defence,07/11/2011,Externally delivered education and training,Navy Command,UNIVERSITY OF PLYMOUTH,PL4 8AA,865254,External military training ,"85,013.17"
Ministry of Defence,Ministry of Defence,14/11/2011,Spend on Inventory - General,Defence Equipment & Support,RACAL ACOUSTICS LIMITED,HA1 4TR,868075,Spend on Inventory - General,"84,921.60"
Ministry of Defence,Defence Science and Technology Laboratory,25/11/2011,IS Support Service,Infrastructure,STERIA LIMITED,,V - 9000138102 - 00122815,,"84,806.69"
Ministry of Defence,Ministry of Defence,04/11/2011,Spend on Inventory - General,Defence Equipment & Support,OCEAN SAFETY LTD,SO14 5QF,864501,Spend on Inventory - General,"84,786.48"
Ministry of Defence,Ministry of Defence,02/11/2011,Food and clothing,Defence Equipment & Support,AVENANCE PLC,SK11 6ET,863068,Cost of food purchases,"84,579.43"
Ministry of Defence,Ministry of Defence,18/11/2011,Purchase of inventory and services ,Defence Equipment & Support,TIFLEX LTD,PL14 4NB,870646,Raw material and consumable or capital spare purchased,"84,553.73"
Ministry of Defence,Ministry of Defence,24/11/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,872534,Cost of other material consumed,"84,553.68"
Ministry of Defence,Ministry of Defence,17/11/2011,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,870002,Spend on Inventory - General,"84,508.54"
Ministry of Defence,Ministry of Defence,17/11/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,MOBILE MINI UK LTD,TS18 3TX,869699,Freight movement costs,"84,435.73"
Ministry of Defence,Ministry of Defence,03/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),SP11 8HT,863691,Equipment support non-project costs,"84,257.84"
Ministry of Defence,Ministry of Defence,25/11/2011,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,873068,Equipment support non-project costs,"83,970.32"
Ministry of Defence,Ministry of Defence,25/11/2011,Estate management,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000066844,Works - estate management,"83,750.63"
Ministry of Defence,Ministry of Defence,09/11/2011,Payment of utilities,Defence Equipment & Support,PACE FUELCARE LIMITED,TW20 9AB,866254,Utilities consumed - heating oil,"83,236.14"
Ministry of Defence,Defence Science and Technology Laboratory,25/11/2011,Energy & Utility,Infrastructure,TOTAL GAS & POWER LIMITED,,V - 9000138127 - 00122880,,"83,023.66"
Ministry of Defence,Ministry of Defence,11/11/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,867248,Utilities consumed - heating oil,"82,986.70"
Ministry of Defence,Ministry of Defence,14/11/2011,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,867852,Spend on Inventory - General,"82,899.42"
Ministry of Defence,Ministry of Defence,09/11/2011,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,866297,Military short term detached duty,"82,789.30"
Ministry of Defence,Defence Science and Technology Laboratory,11/11/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000137709 - 00121457,,"82,584.00"
Ministry of Defence,Ministry of Defence,14/11/2011,Spend on Inventory - General,Defence Equipment & Support,DUNLOP AIRCRAFT TYRES LTD,B24 9HL,867816,Spend on Inventory - General,"82,526.00"
Ministry of Defence,Ministry of Defence,24/11/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,872551,Freight movement costs,"82,268.45"
Ministry of Defence,Ministry of Defence,07/11/2011,Property leases,Defence Infrastructure Organisation ,WESTERN CHALLENGE HOUSING ASSOCIATION LIMITED,BH23 4GE,865267,Property dwellings private finance initiative - service concession arrangement service charge,"82,253.50"
Ministry of Defence,Ministry of Defence,21/11/2011,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,870755,Spend on Inventory - General,"81,880.23"
Ministry of Defence,Ministry of Defence,28/11/2011,Medical treatment & stores and welfare services,Central TLB,SPIRE HEALTHCARE LIMITED,PO9 5NP,874046,Medical health services,"81,672.76"
Ministry of Defence,Ministry of Defence,17/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,HARDINGE MACHINE TOOLS LTD,LE8 6BD,869588,Equipment support non-project costs,"81,300.00"
Ministry of Defence,Ministry of Defence,03/11/2011,Fees for professional services,Land Forces,LGC LTD,TW11 0LY,863849,Fees for professional services excluding legal fees,"81,205.83"
Ministry of Defence,Ministry of Defence,07/11/2011,Medical treatment & stores and welfare services,Land Forces,PROFESSOR DR. MED. BERTIN DUFAUX & PARTNERS T/AS LABOR KRONE,,5000065218,Medical health services,"81,159.42"
Ministry of Defence,Ministry of Defence,07/11/2011,Payment of utilities,Defence Infrastructure Organisation ,FIRMUS ENERGY (SUPPLY) LIMITED,BT41 4NN,33791,Utilities consumed - gas,"80,681.09"
Ministry of Defence,Ministry of Defence,28/11/2011,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,873614,Spend on Inventory - General,"80,583.57"
Ministry of Defence,Ministry of Defence,09/11/2011,Externally delivered education and training,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,DE74 2SJ,866417,External military training ,"80,565.03"
Ministry of Defence,Ministry of Defence,11/11/2011,Externally delivered education and training,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,DE74 2SJ,867555,External military training ,"80,565.03"
Ministry of Defence,Ministry of Defence,18/11/2011,Medical treatment & stores and welfare services,Central TLB,DR MARTIN ERRINGTON T/A ERRINGTON ASSOCIATES,EH13 0DT,870195,Medical health services,"80,414.00"
Ministry of Defence,Ministry of Defence,03/11/2011,Externally delivered education and training,Navy Command,UNIVERSITY OF PORTSMOUTH,PO1 2UP,864144,External military training ,"80,376.00"
Ministry of Defence,Ministry of Defence,18/11/2011,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,870086,Spend on Inventory - General,"80,358.59"
Ministry of Defence,Defence Science and Technology Laboratory,25/11/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000138135 - 00121455,,"80,301.00"
Ministry of Defence,Ministry of Defence,08/11/2011,Spend on Inventory - General,Defence Equipment & Support,ROYSTON LTD,NE6 3PF,865674,Spend on Inventory - General,"79,727.73"
Ministry of Defence,Ministry of Defence,25/11/2011,IT and communication services,Land Forces,XEROX (UK) LIMITED,BN13 1QG,873568,IT Services -internal costs,"79,637.02"
Ministry of Defence,Ministry of Defence,16/11/2011,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,869202,Utilities consumed - electricity,"79,558.42"
Ministry of Defence,Ministry of Defence,08/11/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,PE28 4QG,865546,Estate core services charge,"79,471.76"
Ministry of Defence,Ministry of Defence,11/11/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,867497,Cost of food purchases,"79,117.86"
Ministry of Defence,Ministry of Defence,18/11/2011,IT and communication services,Defence Equipment & Support,TELINDUS LTD,GU15 3YL,870631,Information technology services,"78,865.00"
Ministry of Defence,Ministry of Defence,04/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,864322,Equipment support non-project costs,"78,845.05"
Ministry of Defence,Ministry of Defence,01/11/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,PLANT SPEED LIMITED,BS10 7ES,862873,Freight movement costs,"78,813.14"
Ministry of Defence,Ministry of Defence,23/11/2011,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,871791,Estate + facilities management services - accommodation inventory + service,"78,697.55"
Ministry of Defence,Ministry of Defence,17/11/2011,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,869494,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"78,667.45"
Ministry of Defence,Ministry of Defence,29/11/2011,Purchase of plant and machinery,Navy Command,FLIR SYSTEMS LTD,ME19 4AQ,874277,Plant and machinery Asset - in year capital addition,"78,634.80"
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2011,Professional Services,Operations,METROPOLITAN POLICE SERVICE,,V - 9000137936 - 00122698,,"78,333.27"
Ministry of Defence,Ministry of Defence,23/11/2011,Design services and minor equipment purchases,Defence Equipment & Support,MITCHELL DIESEL LIMITED,NG17 2JZ,872114,Equipment support project costs,"78,282.56"
Ministry of Defence,Ministry of Defence,02/11/2011,Fuel for military use,Defence Equipment & Support,ARVAL UK LTD,SN5 6PE,863062,Oil and lubricants consumed excluding those from the inventory system,"78,033.60"
Ministry of Defence,Ministry of Defence,11/11/2011,Spend on Inventory - General,Defence Equipment & Support,LINCAD LIMITED,GU12 5QF,867329,Spend on Inventory - General,"77,952.00"
Ministry of Defence,Ministry of Defence,02/11/2011,Estate management,Air Command,CUDDY DEMOLITION & DISMANTLING LTD,SA10 6EN,863153,Works - estate management,"77,922.16"
