UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC16941,10-Nov-11,Auto Rental                        ,Auto Rental                        ,847.2,16941
MODGPC16942,11-Nov-11,Auto Rental                        ,Auto Rental                        ,802.8,16942
MODGPC16943,11-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,391.92",16943
MODGPC16944,04-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,084.20",16944
MODGPC16945,03-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,186.96",16945
MODGPC16946,03-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,462.80",16946
MODGPC16947,03-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,186.96",16947
MODGPC16948,04-Nov-11,Auto Rental                        ,Auto Rental                        ,751.2,16948
MODGPC16949,08-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,163.62",16949
MODGPC16950,08-Nov-11,Auto Rental                        ,Auto Rental                        ,940.56,16950
MODGPC16951,08-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,213.25",16951
MODGPC16952,09-Nov-11,Auto Rental                        ,Auto Rental                        ,553.49,16952
MODGPC16953,08-Nov-11,Auto Rental                        ,Auto Rental                        ,933.61,16953
MODGPC16954,04-Nov-11,Auto Rental                        ,Auto Rental                        ,"1,242.60",16954
MODGPC16955,04-Nov-11,Auto Rental                        ,Auto Rental                        ,626.41,16955
MODGPC16956,03-Nov-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,"1,152.00",16956
MODGPC16957,10-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,207.92",16957
MODGPC16958,10-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,725.60",16958
MODGPC16959,10-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,207.92",16959
MODGPC16960,08-Nov-11,Professional Services              , MISC PERSONAL SERV - DEF,"1,187.99",16960
MODGPC16961,03-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,865,16961
MODGPC16962,04-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,400.00",16962
MODGPC16963,04-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,350.00",16963
MODGPC16964,04-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,750.00",16964
MODGPC16965,04-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"1,500.00",16965
MODGPC16966,11-Nov-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,900,16966
MODGPC16967,01-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,580.8,16967
MODGPC16968,01-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,680.64,16968
MODGPC16969,09-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,875,16969
MODGPC16970,03-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,674.16,16970
MODGPC16971,08-Nov-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"1,231.10",16971
MODGPC16972,02-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,731.04,16972
MODGPC16973,02-Nov-11,General Retail and Wholesale       , HARDWARE STORES,"2,129.16",16973
MODGPC16974,03-Nov-11,General Retail and Wholesale       , HARDWARE STORES,814.54,16974
MODGPC16975,09-Nov-11,Medical Supplies and Services      , OPTICIANS,"4,557.00",16975
MODGPC16976,04-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,956.38",16976
MODGPC16977,04-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"2,916.00",16977
MODGPC16978,07-Nov-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"1,920.00",16978
MODGPC16979,03-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"2,167.92",16979
MODGPC16980,03-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,731.29",16980
MODGPC16981,03-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"4,781.28",16981
MODGPC16982,03-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"3,107.28",16982
MODGPC16983,03-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"2,411.28",16983
MODGPC16984,11-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,653.23,16984
MODGPC16985,09-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"4,605.90",16985
MODGPC16986,01-Nov-11,General Retail and Wholesale       , LUGGAGE/LEATHER STORES,846.3,16986
MODGPC16987,03-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"1,737.12",16987
MODGPC16988,09-Nov-11,Leisure Activities                 , BOAT DEALERS,830.4,16988
MODGPC16989,04-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,019.23",16989
MODGPC16990,09-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"2,414.52",16990
MODGPC16991,02-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,203.30",16991
MODGPC16992,01-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,679.2,16992
MODGPC16993,02-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,503.34,16993
MODGPC16994,02-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"2,063.34",16994
MODGPC16995,07-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"1,932.30",16995
MODGPC16996,09-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"4,687.20",16996
MODGPC16997,09-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"2,300.64",16997
MODGPC16998,07-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,934.8,16998
MODGPC16999,07-Nov-11,General Retail and Wholesale       , HARDWARE STORES,"1,740.46",16999
MODGPC17000,11-Nov-11,General Retail and Wholesale       , HARDWARE STORES,"3,825.00",17000
MODGPC17001,08-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"4,290.00",17001
MODGPC17002,03-Nov-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,982.56,17002
MODGPC17003,10-Nov-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"2,784.00",17003
MODGPC17004,10-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,534,17004
MODGPC17005,06-Nov-11,Auto Rental                        ,Auto Rental                        ,520.98,17005
MODGPC17006,03-Nov-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,536.4,17006
MODGPC17007,09-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"2,040.00",17007
MODGPC17008,04-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,618,17008
MODGPC17009,10-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"4,037.23",17009
MODGPC17010,09-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,600.00",17010
MODGPC17011,09-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,600,17011
MODGPC17012,04-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,915,17012
MODGPC17013,10-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,925,17013
MODGPC17014,08-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,648.00",17014
MODGPC17015,08-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,648.00",17015
MODGPC17016,07-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,143.36",17016
MODGPC17017,01-Nov-11,Estate and Garden Services         , FLORIST SUPPLIES/NURSERY STOCK,"1,112.40",17017
MODGPC17018,01-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,148.74",17018
MODGPC17019,11-Nov-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,907,17019
MODGPC17020,03-Nov-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,545.55,17020
MODGPC17021,08-Nov-11,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,695.64,17021
MODGPC17022,21-Nov-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"1,775.00",17022
MODGPC17023,22-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,636.24,17023
MODGPC17024,24-Nov-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,687.88,17024
MODGPC17025,28-Nov-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",570.72,17025
MODGPC17026,10-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"4,816.80",17026
MODGPC17027,29-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"4,816.80",17027
MODGPC17028,21-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,693.59,17028
MODGPC17029,14-Nov-11,Building Services                  ," HEATING, PLUMBING, AIR COND",853.2,17029
MODGPC17030,15-Nov-11,Building Services                  ," HEATING, PLUMBING, AIR COND",806.4,17030
MODGPC17031,16-Nov-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,550.8,17031
MODGPC17032,17-Nov-11,Building Materials                 , PLUMBING/HEATING EQUIPMENT,530.09,17032
MODGPC17033,18-Nov-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,789.72,17033
MODGPC17034,09-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,801.27,17034
MODGPC17035,17-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,903.3,17035
MODGPC17036,23-Nov-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,127.40",17036
MODGPC17037,23-Nov-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,594.72,17037
MODGPC17038,22-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"3,000.00",17038
MODGPC17039,22-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"3,000.00",17039
MODGPC17040,24-Nov-11,Miscellaneous Industrial/Commercial, TESTING LABS (NON-MEDICAL),"1,134.00",17040
MODGPC17041,15-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"8,116.20",17041
MODGPC17042,16-Nov-11,Catering and Catering Supplies     , CATERERS,510.71,17042
MODGPC17043,28-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,600,17043
MODGPC17044,29-Nov-11,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"7,517.46",17044
MODGPC17045,17-Nov-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",629.62,17045
MODGPC17046,29-Nov-11,Miscellaneous Industrial/Commercial, PIECE GOODS/NOTIONS/DRY GOODS,565.08,17046
MODGPC17047,23-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"1,755.00",17047
MODGPC17048,14-Nov-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,505.47,17048
MODGPC17049,14-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,255.11",17049
MODGPC17050,15-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"1,123.58",17050
MODGPC17051,24-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,073.64",17051
MODGPC17052,22-Nov-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"4,740.00",17052
MODGPC17053,22-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,631.41,17053
MODGPC17054,23-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,904.67,17054
MODGPC17055,28-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"5,000.00",17055
MODGPC17056,28-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"5,000.00",17056
MODGPC17057,15-Nov-11,Auto Rental                        ,Auto Rental                        ,519.88,17057
MODGPC17058,28-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,709.5,17058
MODGPC17059,28-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"5,304.00",17059
MODGPC17060,28-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,576,17060
MODGPC17061,28-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,440.00",17061
MODGPC17062,28-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,440.00",17062
MODGPC17063,28-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,440.00",17063
MODGPC17064,28-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,440.00",17064
MODGPC17065,28-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,"1,296.00",17065
MODGPC17066,28-Nov-11,Training and Educational           , SCHOOLS - DEFAULT,693,17066
MODGPC17067,23-Nov-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"1,500.00",17067
MODGPC17068,15-Nov-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"1,458.00",17068
MODGPC17069,29-Nov-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"2,430.00",17069
MODGPC17070,16-Nov-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,867.16,17070
MODGPC17071,18-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"20,500.00",17071
MODGPC17072,22-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,758,17072
MODGPC17073,23-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,134.00",17073
MODGPC17074,22-Nov-11,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS","2,299.14",17074
MODGPC17075,24-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"12,588.30",17075
MODGPC17076,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"3,000.00",17076
MODGPC17077,24-Nov-11,Catering and Catering Supplies     , CANDY/NUT/CONFECTION STORE,750,17077
MODGPC17078,16-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"4,550.00",17078
MODGPC17079,16-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"3,000.00",17079
MODGPC17080,22-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,750.35",17080
MODGPC17081,15-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"12,809.39",17081
MODGPC17082,24-Nov-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"3,790.00",17082
MODGPC17083,16-Nov-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,995,17083
MODGPC17084,25-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,999.94,17084
MODGPC17085,15-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,976.5,17085
MODGPC17086,29-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,555,17086
MODGPC17087,29-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,504.06,17087
MODGPC17088,28-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,534.89,17088
MODGPC17089,14-Nov-11,General Retail and Wholesale       , SPORTING GOODS STORES,737,17089
MODGPC17090,15-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,787.1,17090
MODGPC17091,24-Nov-11,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,555.15,17091
MODGPC17092,24-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,699.55,17092
MODGPC17093,15-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,999.94,17093
MODGPC17094,18-Nov-11,Leisure Activities                 , RECREATION SERVICES,507.6,17094
MODGPC17095,22-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,727.2,17095
MODGPC17096,29-Nov-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,579,17096
MODGPC17097,22-Nov-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"2,205.00",17097
MODGPC17098,23-Nov-11,Mail and Courier Services          , COURIER SERVICES,"1,423.80",17098
MODGPC17099,25-Nov-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,576,17099
MODGPC17100,14-Nov-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"1,030.26",17100
MODGPC17101,21-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,936,17101
MODGPC17102,22-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"1,108.75",17102
MODGPC17103,28-Nov-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,825.84,17103
MODGPC17104,30-Nov-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"1,272.00",17104
MODGPC17105,14-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"2,808.96",17105
MODGPC17106,14-Nov-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"4,904.48",17106
MODGPC17107,16-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,589.66,17107
MODGPC17108,17-Nov-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,523.78,17108
MODGPC17109,21-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,"1,351.20",17109
MODGPC17110,21-Nov-11,General Retail and Wholesale       , TENT AND AWNING SHOPS,517,17110
MODGPC17111,22-Nov-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,815.51,17111
MODGPC17112,24-Nov-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"7,480.00",17112
MODGPC17113,24-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,631.14,17113
MODGPC17114,25-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,720,17114
MODGPC17115,29-Nov-11,Mail Order / Direct Selling        , CATALOG MERCHANT,824.92,17115
MODGPC17116,30-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,"1,821.60",17116
MODGPC17117,30-Nov-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,690.77,17117
MODGPC17118,15-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,843.18,17118
MODGPC17119,15-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,815.9,17119
MODGPC17120,16-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,592.8,17120
MODGPC17121,11-Nov-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,847.56,17121
MODGPC17122,29-Nov-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"3,510.00",17122
MODGPC17123,25-Nov-11,Miscellaneous Industrial/Commercial, TOOL HIRE,"4,434.40",17123
MODGPC17124,15-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,756,17124
MODGPC17125,22-Nov-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,440.00",17125
MODGPC17126,18-Nov-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,740.06,17126
MODGPC17127,28-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",935,17127
MODGPC17128,28-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","3,400.00",17128
MODGPC17129,28-Nov-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","3,570.00",17129
MODGPC17130,24-Nov-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,528,17130
MODGPC17131,21-Nov-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,916.54,17131
MODGPC17132,25-Nov-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,575.28,17132
