Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Grants - Current - Other,Market Frameworks - Consumer and Competition Policy,THE MONEY ADVICE SERVICE,1046282,298257.38, -Grants - Current - Other,EC1N 2TD,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Other Training Costs,Market Frameworks - Labour Market,COI COMMUNICATIONS,1046284,200.00, -Other Training Costs,SE1 7DU,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2012,Finance & Accounting Advice,Shareholder Executive - Shareholder Executive,DELOITTE LLP,1046286,15000.00, -Finance & Accounting Advice,MK9 1FD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Capital Grants to Private Sector - Own Asset Creation,Business & Skills Group - RDA Transition and Closures,CALDERDALE COUNCIL,1046289,555940.25, -Capital Grants to Private Sector - Own Asset Creation,HX1 1TP,LOC,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046290,393.12, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046291,606.06, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046292,259.80, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Technical Advice / Services & Support,ESBR - Better Regulation Executive (BRE),SIR DONALD CURRY,1046293,5634.00, -Technical Advice / Services & Support,NE48 4DA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046294,249.91, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),ESBR - Analysis Directorate,ADECCO UK LTD,1046295,267.23, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046296,327.61, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046297,660.31, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046297,89.33, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046298,503.00, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1046299,890.75, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046306,393.12, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),"Legal, People & Communications Group - Communications Directorate",ADECCO UK LTD,1046307,607.66, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Communications Directorate",MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1046308,3038.70, -Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Other Training Costs,Business & Skills Group - Advanced Manufacturing Services,EMMANUEL CENTRE,1046309,1250.00, -Other Training Costs,SW1P 3DW,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Programme and Projects Service,Business & Skills Group - RDA Transition and Closures,FUJITSU SERVICES LTD,1046311,3119.53, -Programme and Projects Service,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,XEROX (UK) LTD,1046312,272.73, -Hire of Reprographic Equipment,BN13 1QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Media and Design Services,Business & Skills Group - Enterprise Directorate,TARGETBASE CLAYDON HEELEY LTD,1046313,5123.50, -Media and Design Services,SW11 3BZ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046314,157.50, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046318,211.43, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1046321,791.32, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,COMPANIES HOUSE,1046322,4.00, -Outsourced Programme Management Services,CF14 3UZ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/02/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1046323,452.50, -Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Programme and Projects Service,Business & Skills Group - RDA Transition and Closures,FUJITSU SERVICES LTD,1046324,4060.77, -Programme and Projects Service,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/02/2012,Programme and Projects Service,Business & Skills Group - RDA Transition and Closures,FUJITSU SERVICES LTD,1046325,4416.24, -Programme and Projects Service,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Criminal Law and Prosecution Work,"Legal, People & Communications Group - Legal Services",HM LAND REGISTRY,1046326,55.00, -Criminal Law and Prosecution Work,PL6 5HY,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Outsourced Programme Management Services,"Legal, People & Communications Group - Innovation Capability Team",FUJITSU SERVICES LTD,1046327,3950.07, -Outsourced Programme Management Services,WA3 9BD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",STONECOURT & COMPANY LTD,1046328,10800.00, -Leadership & People Management Training,W1G 0PW,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/02/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1046329,4453.54, -Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Economic Consultancy & Research,ESBR - Better Regulation Executive (BRE),OECD ORGANISATION FOR ECONOMIC CO-OPERATION AND DEVELOPMENT,1046330,5000.00, -Economic Consultancy & Research,CEDEX 16,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2012,Sponsorship Support,ESBR - Better Regulation Executive (BRE),IFF RESEARCH LTD,1046331,8333.33, -Sponsorship Support,N1 6DD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Leased Buildings - Clearing,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046332,5804.40, -Leased Buildings - Clearing,M60 3NT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046333,39295.53, -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046333,62540.97, -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046333,3996.00, -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046333,7298.05, -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046333,18967.55, -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046333,2738.68, -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046333,1966.19, -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046333,5084.90, -Facilities Management Contract Costs,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2012,Facilities Management Contract Costs,Finance & Commercial Group - Commercial Directorate,EC HARRIS LLP,1046333,1310.05, -Facilities Management Contract Costs,M60 3NT,,,,Administration
