Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Knowledge & Innovation Group - Innovation,ADECCO UK LTD,1064920,664.74, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Legal Services - Legal Services,ADECCO UK LTD,1064921,699.56, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/14/2012,Telecommunications,Finance & Commercial Group - Commercial Directorate,QUESTMARK,1064922,510, - Telecommunications,NG10 4LS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/17/2012,External Training (Programme),Market Frameworks - Europe Trade & International Directorate,COLLEGE OF EUROPE,1064925,555.03, - External Training (Programme),BE 8000,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/17/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1064928,443.02, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/17/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1064928,205.72, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Hire of Agency Staff (Clerical/Secretariat/Other),Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ADECCO UK LTD,1064930,401.65, - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Finance Group,ALLEN LANE LTD,1064932,2424, - Hire of Agency Staff (Professional/Management),BN11 2BW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Hire of Agency Staff (Professional/Management),Market Frameworks - RDA Transition and Closures,ADECCO UK LTD,1064933,658.18, - Hire of Agency Staff (Professional/Management),B37 7YE,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/18/2012,Advertising,Business & Skills Group - Skills,EMAP LTD,1064934,1440, - Advertising,NW1 7EJ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Other Training Costs,Knowledge & Innovation Group - Research Base,MINDSTREAM INTERNATIONAL,1064935,432, - Other Training Costs,,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Payments to Barclays for Carlson Wagonlit Travel Contract,Finance & Commercial Group - Finance Group,INITIAL CATERING SERVICES LTD T/A AUTOGRAPH,1064936,43.2, - Payments to Barclays for Carlson Wagonlit Travel Contract,DY1 9JD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Hire of Agency Staff (Professional/Management),"People, Communications and Effectiveness Group - Communications Directorate",MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1064937,1500, - Hire of Agency Staff (Professional/Management),SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Learning & Development CS Skills,"People, Communications and Effectiveness Group - Communications Directorate",THE LAST WORD EVENTS & TRAINING LTD,1064939,400, - Learning & Development CS Skills,ME4 4TZ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,JON CLOSE,1064940,120, - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,CAMERON LAMB LTD,1064942,50, - Criminal Law and Prosecution Work,PO30 3WY,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/17/2012,Purchase of Completed Research,Business & Skills Group - Skills Directorate,IFF RESEARCH LTD,1064944,17391.67, - Purchase of Completed Research,N1 6DD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Purchase of Completed Research,Business & Skills Group - Skills Directorate,IFF RESEARCH LTD,1064945,34775, - Purchase of Completed Research,N1 6DD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/14/2012,Service Charges,Finance & Commercial Group - Commercial Directorate,TV LICENSING,1064946,145.5, - Service Charges,BS98 1TL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/14/2012,Service Charges,Finance & Commercial Group - Commercial Directorate,TV LICENSING,1064946,145.5, - Service Charges,BS98 1TL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/14/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1064948,178, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1064949,6300.1, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/19/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1064950,43.89, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/21/2012,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1064951,428.68, - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,MENDIP MEDIA GROUP LTD,1064953,189.77, - Criminal Law and Prosecution Work,EX16 6SS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,MENDIP MEDIA GROUP LTD,1064954,624.43, - Criminal Law and Prosecution Work,EX16 6SS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,1064955,516.72, - Criminal Law and Prosecution Work,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,1064956,149.76, - Criminal Law and Prosecution Work,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Outsourced Technical Support (Programme),"People, Communications and Effectiveness Group - Communications Directorate",BADENOCH AND CLARK LTD,1064957,826.18, - Outsourced Technical Support (Programme),W1T 5AE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,18 RED LION COURT,1064958,149.76, - Criminal Law and Prosecution Work,EC4A 3EB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,KJB Partners Ltd,1064959,1297.28, - Criminal Law and Prosecution Work,DE56 0UN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,SAPPHIRE CLAIMS MANAGEMENT LTD,1064960,2505.94, - Criminal Law and Prosecution Work,DE21 6HE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Utilities,Finance & Commercial Group - Commercial Directorate,SIEMENS plc,1064961,32.5, - Utilities,M20 2UR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Criminal Law and Prosecution Work,Legal Services - Legal Services,NO 5 CHAMBERS,1064962,5575.5, - Criminal Law and Prosecution Work,B4 6DR,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Maintenance of Office Machinery,Finance & Commercial Group - Commercial Directorate,PITNEY BOWES FINANCE LTD,1064963,7428, - Maintenance of Office Machinery,CM20 2FQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Porterage Costs,Finance & Commercial Group - Commercial Directorate,CORY ENVIRONMENTAL LTD,1064964,174.99, - Porterage Costs,SS17 0RN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Other Miscellaneous Expenditure,Market Frameworks - Labour Market,HM REVENUE & CUSTOMS,1064965,28504, - Other Miscellaneous Expenditure,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1064966,61.84, - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1064967,-551.37, - Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1064967,50000000, - Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/13/2012,Guarding and Security Services,Finance & Commercial Group - Commercial Directorate,SECURITAS SECURITY SERVICES (UK) LTD,1064969,9097.27, - Guarding and Security Services,B6 7SS,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Electricity,Finance & Commercial Group - Commercial Directorate,NPOWER LTD,1064970,5310.48, - Electricity,LS14 3WX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1064971,68649.8, - Electricity,PL3 5YL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1064971,1274.92, - Electricity,PL3 5YL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Consultancy Advice Provided From Third Parties,Market Frameworks - Labour Market,HM REVENUE & CUSTOMS,1064972,31857.41, - Consultancy Advice Provided From Third Parties,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Electricity,Finance & Commercial Group - Commercial Directorate,NPOWER LTD,1064974,-8571.38, - Electricity,LS14 3WX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",9/12/2012,Legal Services and Advice Agency,"People, Communications and Effectiveness Group - Human Resources",FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,1064975,5, - Legal Services and Advice Agency,DE1 3HQ,,,,Administration
