Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010527,616
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010563,653.42
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Standard Desktop Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010585,761.77
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010558,859.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010527,"1,049.26"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010545,"1,188.90"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1008082,"1,210.55"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010931,"1,295.28"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,Standard Desktop Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1008070,"1,300.17"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Standard Desktop Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1012160,"1,608.75"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010852,"1,667.59"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010849,"1,849.26"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1011712,"1,920.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010597,"1,973.22"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Application Support Service,Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010529,"2,351.40"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010834,"3,142.77"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1011782,"3,344.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Standard Desktop Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010552,"3,738.37"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010584,"3,880.08"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1011150,"3,971.70"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/11/2010,Flexible Computing Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1012365,"4,104.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1011276,"4,388.33"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010589,"4,794.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010582,"5,184.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010576,"5,215.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010559,"5,703.07"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010544,"6,551.68"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010571,"6,858.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010572,"6,858.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010573,"6,858.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010574,"6,858.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010536,"6,997.64"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Outsourced Programme Management Services,"Innovation, Enterprise & Better Regulation Executive - Innovation",FUJITSU SERVICES LTD,1012198,"8,281.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,Outsourced Programme Management Services,"Innovation, Enterprise & Better Regulation Executive - Innovation",FUJITSU SERVICES LTD,1012097,"8,932.90"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010575,"13,716.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/11/2010,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1012202,"15,876.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,ICT Infrastructure Specific Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1011149,"18,454.50"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Standard Desktop Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010583,"18,773.58"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Flexible Computing Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1012200,"18,792.67"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1008081,"19,628.89"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,ICT Business Specific Application Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010575,"20,574.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,IT Systems Development,Finance & Commercial Group - Finance Group,FUJITSU SERVICES LTD,1010538,"25,815.63"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Flexible Computing Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1008110,"25,977.81"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/11/2010,Maintenance,Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1011151,"27,255.98"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/11/2010,Flexible Computing Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1009755,"29,268.28"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1012067,"38,483.63"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/11/2010,Computer Equipment - Clearing,Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1012090,"40,367.32"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1011700,"51,260.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/11/2010,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010934,"152,541.60"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/11/2010,Computer Equipment - Clearing,Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1010569,"213,864.10"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/11/2010,Standard Desktop Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1012946,"526,813.53"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/11/2010,Standard Desktop Services (PFI),Finance & Commercial Group - Information and Workplace Strategies,FUJITSU SERVICES LTD,1007211,"556,940.16"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,Outsourced Programme Management Services,"Innovation, Enterprise & Better Regulation Executive - Innovation",Future Plan Consulting Ltd,1012776,"7,261.18"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/11/2010,Technical Advice / Services & Support,Finance & Commercial Group - Information and Workplace Strategies,G2 & ASSOCIATES LTD T/A G2 BUSINESS SERVICES,1012194,"4,550.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/11/2010,Standard Desktop Plus Services,Finance & Commercial Group - Information and Workplace Strategies,G2 & ASSOCIATES LTD T/A G2 BUSINESS SERVICES,1012131,"21,200.00"
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2010,Other External Recruitment Costs (Staff),Strategic Policy Analysis - Strategic Policy Analysis,GATENBY SANDERSON LTD,1010710,"6,475.00"
