Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,08/06/2010,Rent,Communities Group,CANADA LIFE LTD,5106136961,"363,712.50"
Communities & Local Government,DCLG,08/06/2010,Research,Housing and Planning,DEPT FOR TRANSPORT,5106136869,"3,436.88"
Communities & Local Government,DCLG,08/06/2010,Research,Housing and Planning,RICS(B/R),5106136977,"2,937.50"
Communities & Local Government,DCLG,08/06/2010,Research,Communities Group,SPIKES CAVELL ANALYTIC LIMITED,2100191339,"-2,467.50"
Communities & Local Government,DCLG,08/06/2010,Research,Communities Group,SPIKES CAVELL ANALYTIC LIMITED,5106135771,"2,467.50"
Communities & Local Government,DCLG,08/06/2010,Software Licences,Finance and Corporate Services,PROCSERVE SHARED SERVICES LTD,5106136904,"8,111.91"
Communities & Local Government,DCLG,08/06/2010,Software Licences,Communities Group,VERIZON UK LTD,5106136679,"7,148.64"
Communities & Local Government,DCLG,08/06/2010,Training,Finance and Corporate Services,BPP PROFESSIONAL EDUCATION,5106136983,448.60
Communities & Local Government,DCLG,08/06/2010,Training,Finance and Corporate Services,MEGA INTERNATIONAL LTD (UK),5106136916,"8,790.00"
Communities & Local Government,DCLG,08/06/2010,Training,"Local Gov & Reg(LG DEL,AME, RfR2)",SOUTH WEST COUNCILS,5106136991,790.00
Communities & Local Government,DCLG,08/06/2010,Training,Human Resources,YSC LTD,5106130598,"5,757.50"
Communities & Local Government,DCLG,08/06/2010,Electricity,Communities Group,EDF ENERGY 1 LIMITED,5106136965,"7,242.01"
Communities & Local Government,DCLG,08/06/2010,Stationery,Housing and Planning,DCLG GOVERNMENT PROCUREMENT CARD,1000002043,773.75
Communities & Local Government,DCLG,08/06/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,APNA HAQ,7500002498,"-7,479.04"
Communities & Local Government,DCLG,08/06/2010,Services provided by other Govt Orgs,Housing and Planning,NORTH EAST LINCOLN DC,5106136856,"21,138.25"
Communities & Local Government,DCLG,08/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106136015,"2,753.08"
Communities & Local Government,DCLG,08/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106136017,"3,095.61"
Communities & Local Government,DCLG,08/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106136142,"6,894.38"
Communities & Local Government,DCLG,08/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106136157,645.37
Communities & Local Government,DCLG,08/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106136159,"1,108.10"
Communities & Local Government,DCLG,08/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106136162,"1,108.10"
Communities & Local Government,DCLG,08/06/2010,Steady State Service Provision,Communities Group,EADS DEFENCE & SECURITY SYSTEMS LTD,5106136167,"2,250.00"
Communities & Local Government,DCLG,08/06/2010,Steady State Service Provision,Human Resources,HAYS SPECIALIST RECRUITMENT LTD,5106136741,"3,720.46"
Communities & Local Government,DCLG,08/06/2010,Steady State Service Provision,Human Resources,HAYS SPECIALIST RECRUITMENT LTD,5106136744,"3,720.46"
Communities & Local Government,DCLG,08/06/2010,Management Consultancy,Finance and Corporate Services,DELOITTE MCS LTD,5106136785,"98,385.22"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106137033,885.22
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106137035,697.07
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106137037,697.07
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106137052,526.11
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106137062,706.36
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106137064,526.11
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,MICHAEL PAGE INTERNATIONAL,5106137016,"2,115.06"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106137009,883.22
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,REED SPECIALIST RECRUITMENT LTD,5106137066,"2,643.32"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106137045,"5,430.73"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106137069,"4,472.34"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106137073,"8,050.22"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106137079,"8,497.41"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106137081,"2,208.51"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106137086,"3,017.64"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106137118,"2,427.83"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106137025,662.28
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106137031,524.73
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106137054,819.55
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Communities Group,ACTICA CONSULTING LTD,2100191406,"-10,030.00"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Communities Group,ACTICA CONSULTING LTD,5106136662,"10,030.00"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Communities Group,ACTICA CONSULTING LTD,5106137150,"12,770.40"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106137044,"2,108.42"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106137071,"7,475.28"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Communities Group,CAPITA RESOURCING LTD,5106137075,"19,530.98"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106137046,"5,750.16"
Communities & Local Government,DCLG,09/06/2010,Agency Staff,Human Resources,CAPITA RESOURCING LTD,5106137088,"8,569.28"
Communities & Local Government,DCLG,09/06/2010,Domestic Services,Housing and Planning,MITIE MANAGED SERVICES LTD,5106137018,473.25
Communities & Local Government,DCLG,09/06/2010,Domestic Services,Housing and Planning,MITIE MANAGED SERVICES LTD,5106137109,473.25
Communities & Local Government,DCLG,09/06/2010,"IT - PC, Network & Hardware",Communities Group,STERIA LIMITED,5106137132,"2,226.13"
Communities & Local Government,DCLG,09/06/2010,"IT - PC, Network & Hardware","Local Gov & Reg(LG DEL,AME, RfR2)",VERIZON UK LTD,5106134889,"9,609.27"
Communities & Local Government,DCLG,09/06/2010,Fixed Maintenance,Housing and Planning,MITIE MANAGED SERVICES LTD,5106137109,"1,004.04"
Communities & Local Government,DCLG,09/06/2010,Travel and Subsistence Account,Communities Group,BEDS & LUTON FIRE & RESCUE SERVICE,5106137123,666.44
Communities & Local Government,DCLG,09/06/2010,Office Machinery Rental,Housing and Planning,DANWOOD GROUP LTD,5106137039,562.16
Communities & Local Government,DCLG,09/06/2010,Current Grants to Non Profit Bodies,Communities Group,MUSLIM WOMENS NETWORK UK,2100191343,"15,000.00"
Communities & Local Government,DCLG,09/06/2010,Current (non AEF) Grants to Local Authorities,"Local Gov & Reg(LG DEL,AME, RfR2)",WEST SUSSEX FIRE AND RESCUE SERVICE,5000122910,"-94,213.00"
Communities & Local Government,DCLG,09/06/2010,Publicity,Communities Group,HEMMING GROUP LTD,5106137142,"-1,207.50"
Communities & Local Government,DCLG,09/06/2010,Publishing,Housing and Planning,G W S LTD,5106137008,"1,040.00"
Communities & Local Government,DCLG,09/06/2010,Research,Finance and Corporate Services,CACI  INFORMATION SOLUTIONS LTD,5106137006,"2,056.25"
Communities & Local Government,DCLG,09/06/2010,Research,Finance and Corporate Services,DAMOVO UK LTD,5106137127,"4,386.65"
Communities & Local Government,DCLG,09/06/2010,Research,Finance and Corporate Services,KENT UNIVERSITY,5106137129,700.00
Communities & Local Government,DCLG,09/06/2010,Research,Finance and Corporate Services,BUILDING RESEARCH ESTABLISHMENT,5106136878,"91,766.33"
Communities & Local Government,DCLG,09/06/2010,Research,"Local Gov & Reg(LG DEL,AME, RfR2)",AMION CONSULTING,5106137077,"39,880.51"
Communities & Local Government,DCLG,09/06/2010,Training,Housing and Planning,DODS PARLIAMENTARY COMM  LTD,5106137013,430.00
Communities & Local Government,DCLG,09/06/2010,Training,Communities Group,COMMUNITY DEVELOPMENT FOUNDATION,5106136918,"14,449.90"
Communities & Local Government,DCLG,09/06/2010,Training,Communities Group,CUBIKS LTD,5106133831,"1,403.55"
Communities & Local Government,DCLG,09/06/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106136987,"2,454.52"
Communities & Local Government,DCLG,09/06/2010,Telephone call costs,Housing and Planning,B T PAYMENT SERVICES LTD(USE 410835,5106137105,"9,987.50"
Communities & Local Government,DCLG,09/06/2010,Electricity,Communities Group,EDF ENERGY 1 LIMITED,5106137114,"7,419.61"
Communities & Local Government,DCLG,09/06/2010,Web Services,Regions and Communities,VERIZON UK LTD,5106134893,774.68
Communities & Local Government,DCLG,09/06/2010,Services provided by other Govt Orgs,Housing and Planning,LONDON BOROUGH OF BRENT,5106137060,"30,000.00"
Communities & Local Government,DCLG,09/06/2010,Services provided by other Govt Orgs,Communities Group,BRADFORD MBC,5106137099,"20,000.00"
Communities & Local Government,DCLG,09/06/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100191320,"3,984,676.00"
Communities & Local Government,DCLG,09/06/2010,Management Consultancy,Housing and Planning,MITIE MANAGED SERVICES LTD,5106137018,"1,004.04"
Communities & Local Government,DCLG,09/06/2010,Management Consultancy,Regions and Communities,PRICEWATERHOUSECOOPERS,5106135452,"28,498.15"
Communities & Local Government,DCLG,09/06/2010,Management Consultancy,Communities Group,MOUCHEL MANAGEMENT CONSULTING LTD,5106137148,"1,270.00"
Communities & Local Government,DCLG,09/06/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106136615,"14,659.11"
Communities & Local Government,DCLG,09/06/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106136617,"12,388.33"
Communities & Local Government,DCLG,09/06/2010,Legal Consultancy,Communities Group,DENTON WILDE SAPTE LLP,5106137003,"1,901.35"
Communities & Local Government,DCLG,10/06/2010,Goods Received/Invoice Received,Communities Group,HUMBERSIDE FIRE BRIGADE,2300001664,"-2,130.38"
Communities & Local Government,DCLG,10/06/2010,NNDR Billing Authorities Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE OF THE PAYMASTER GENERAL (NN,2100191379,"1,900,558,572.00"
Communities & Local Government,DCLG,10/06/2010,NNDR Central List Receipts,"Local Gov & Reg(LG DEL,AME, RfR2)",OFFICE OF THE PAYMASTER GENERAL (NN,2100191379,"114,968,405.00"
Communities & Local Government,DCLG,10/06/2010,Agency Staff,Housing and Planning,REED SPECIALIST RECRUITMENT LTD,5106137190,914.73
Communities & Local Government,DCLG,10/06/2010,Agency Staff,Finance and Corporate Services,OPEN SPACES LTD,5106137223,"1,903.50"
Communities & Local Government,DCLG,10/06/2010,Agency Staff,Communities Group,CHIEF FIRE OFFICERS ASSOCIATION,5106137179,"6,147.50"
Communities & Local Government,DCLG,10/06/2010,Agency Staff,"Local Gov & Reg(LG DEL,AME, RfR2)",CAPITA RESOURCING LTD,5106137159,"19,298.20"
Communities & Local Government,DCLG,10/06/2010,Conferences,Housing and Planning,HOLIDAY INN BRIGHTON SEAFRONT,5106137174,249.00
Communities & Local Government,DCLG,10/06/2010,"IT - PC, Network & Hardware",Housing and Planning,STERIA LIMITED,5106137285,"2,149.66"
Communities & Local Government,DCLG,10/06/2010,"IT - PC, Network & Hardware",Finance and Corporate Services,DAMOVO UK LTD,5106120127,"25,513.29"
Communities & Local Government,DCLG,10/06/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,2100191475,"-390,088.50"
Communities & Local Government,DCLG,10/06/2010,IT Maintenance,Finance and Corporate Services,STERIA LIMITED,5106137354,"390,088.50"
Communities & Local Government,DCLG,10/06/2010,IT Maintenance,Communities Group,AIMEDIACOMMS,5106136885,"1,078.65"
Communities & Local Government,DCLG,10/06/2010,Fixed Maintenance,Housing and Planning,MITIE MANAGED SERVICES (SOUTHERN) L,5106137232,"20,393.19"
Communities & Local Government,DCLG,10/06/2010,Fixed Maintenance,Housing and Planning,MITIE MANAGED SERVICES (SOUTHERN) L,5106137234,749.55
Communities & Local Government,DCLG,10/06/2010,Travel and Subsistence Account,Housing and Planning,HOLIDAY INN BRIGHTON SEAFRONT,5106137174,900.00
Communities & Local Government,DCLG,10/06/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100191397,749.95
Communities & Local Government,DCLG,10/06/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100191398,"1,007.25"
Communities & Local Government,DCLG,10/06/2010,Travel and Subsistence Account,Finance and Corporate Services,LAND SECURITIES PROPERTIES LTD,5106128135,"-54,621.13"
Communities & Local Government,DCLG,10/06/2010,Travel and Subsistence Account,Communities Group,REDFERN TRAVEL LIMITED,2100191400,616.39
Communities & Local Government,DCLG,10/06/2010,Travel and Subsistence Account,"Local Gov & Reg(LG DEL,AME, RfR2)",REDFERN TRAVEL LIMITED,2100191400,"1,229.12"
Communities & Local Government,DCLG,10/06/2010,Current Grants to Non Profit Bodies,"Local Gov & Reg(LG DEL,AME, RfR2)",NIACE,2100191407,"396,000.00"
Communities & Local Government,DCLG,10/06/2010,IT Consumables,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106136993,954.13
Communities & Local Government,DCLG,10/06/2010,IT Consumables,Finance and Corporate Services,BANNER BUSINESS SUPPLIES LTD,5106136195,685.33
Communities & Local Government,DCLG,10/06/2010,Office Machinery (<£5000),Finance and Corporate Services,BANNER BUSINESS SUPPLIES LTD,5106136195,16.69
Communities & Local Government,DCLG,10/06/2010,Current (non AEF) Grants to Local Authorities,"Local Gov & Reg(LG DEL,AME, RfR2)",SHROPSHIRE & WREKIN FIRE AUTHORITY,5000122894,"-145,637.00"
Communities & Local Government,DCLG,10/06/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106136871,"1,336.19"
Communities & Local Government,DCLG,10/06/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106136873,"14,059.38"
Communities & Local Government,DCLG,10/06/2010,Publicity,Finance and Corporate Services,ON DEMAND PR AND MARKETING,5106137097,"8,084.00"
Communities & Local Government,DCLG,10/06/2010,Publicity,Communities Group,HEMMING GROUP LTD,5106137258,"1,292.50"
Communities & Local Government,DCLG,10/06/2010,Publicity,Communities Group,*OCEAN MEDIA GROUP LTD,5106137195,"5,497.92"
Communities & Local Government,DCLG,10/06/2010,Publishing,Housing and Planning,GRAY PUBLISHING,5106137169,796.00
Communities & Local Government,DCLG,10/06/2010,Publishing,Housing and Planning,GRAY PUBLISHING,5106137193,"1,101.00"
Communities & Local Government,DCLG,10/06/2010,Publishing,Communities Group,GRAY PUBLISHING,5106137168,902.00
Communities & Local Government,DCLG,10/06/2010,Removals and Porterage,Finance and Corporate Services,HARROW GREEN REMOVALS GROUP,5106137163,"4,779.55"
Communities & Local Government,DCLG,10/06/2010,Rent,Finance and Corporate Services,LAND SECURITIES PROPERTIES LTD,5106128135,"-38,240.37"
Communities & Local Government,DCLG,10/06/2010,Rent,Communities Group,HUMBERSIDE FIRE BRIGADE,5106137282,"2,253.34"
Communities & Local Government,DCLG,10/06/2010,Research,Finance and Corporate Services,MARKET & OPINION RESEARCH INT LTD,5106137271,"16,244.38"
Communities & Local Government,DCLG,10/06/2010,Training,Housing and Planning,DEPT FOR TRANSPORT,5106137184,"1,107.50"
Communities & Local Government,DCLG,10/06/2010,Training,Finance and Corporate Services,NATIONAL CENTRE FOR SOCIAL RESEARCH,5106137217,"2,507.00"
Communities & Local Government,DCLG,10/06/2010,Training,Finance and Corporate Services,BPP,5106137256,"1,923.16"
Communities & Local Government,DCLG,10/06/2010,Training,Finance and Corporate Services,BPP PROFESSIONAL EDUCATION,5106137264,759.25
Communities & Local Government,DCLG,10/06/2010,Training,Communities Group,BRIDGET SKELTON LTD,5106136682,"1,248.18"
Communities & Local Government,DCLG,10/06/2010,Training,Communities Group,FAITH ASSOCIATES,5106136752,"6,800.00"
Communities & Local Government,DCLG,10/06/2010,Capital Grant from EC to Local Authority DEL,Communities Group,MANCHESTER CITY COUNCIL,7500028967,"-19,052.00"
Communities & Local Government,DCLG,10/06/2010,Telephone call costs,Housing and Planning,B T PAYMENT SERVICES LTD,2100191456,"-1,563.37"
Communities & Local Government,DCLG,10/06/2010,Telephone call costs,Housing and Planning,B T PAYMENT SERVICES LTD,5106137001,"1,563.37"
Communities & Local Government,DCLG,10/06/2010,Electricity,Housing and Planning,EDF ENERGY 1 LIMITED,5106137253,"6,267.40"
