Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,27/09/2011,Development costs for military equipment,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,848944,Intangible single use military equipment asset  - in year capital addition,225410.4
Ministry of Defence,Ministry of Defence,28/09/2011,Medical treatment & stores and welfare services,Central TLB,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,849336,Medical health services,225033.54
Ministry of Defence,Ministry of Defence,08/09/2011,Estate management,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,B75 7RL,841472,Works - estate management,224450.11
Ministry of Defence,Ministry of Defence,15/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK COMMUNICATIONS LIMITED,PL1 4SG,844023,Equipment support project costs,224161.05
Ministry of Defence,Ministry of Defence,13/09/2011,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,842958,Property dwellings private finance initiative - service concession arrangement service charge,224080.17
Ministry of Defence,Ministry of Defence,16/09/2011,General services and support,Defence Equipment & Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE24 8BJ,844999,Defence equipment CLS/IOS service charge,223594.36
Ministry of Defence,Ministry of Defence,13/09/2011,IT and communication services,Defence Equipment & Support,LOGICA UK LIMITED,CF31 9AP,843143,Computer equipment costing below the capitalisation threshold,219600
Ministry of Defence,Ministry of Defence,15/09/2011,Estate management,Air Command,SERCO LIMITED,RG27 9UY,844421,Estate + facilities management services - accommodation inventory + service,219000.34
Ministry of Defence,Ministry of Defence,09/09/2011,Externally delivered education and training,Land Forces,WILTSHIRE AND SOMERSET  COLLEGES PARTNERSHIP LIMITED,DT11 8PL,842354,External military training ,218307.89
Ministry of Defence,Ministry of Defence,16/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,844684,Equipment support non-project costs,215604.13
Ministry of Defence,Ministry of Defence,16/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,844981,Equipment support non-project costs,215000
Ministry of Defence,Ministry of Defence,09/09/2011,Fees for professional services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,PO6 3AE,842045,Fees for professional services excluding legal fees,214875
Ministry of Defence,Ministry of Defence,21/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,846193,Equipment support non-project costs,213453.6
Ministry of Defence,Ministry of Defence,14/09/2011,Fuel for military use,Land Forces,PRAX PETROLEUM LTD,KT13 0TJ,843841,Oil and lubricants consumed excluding those from the inventory system,213039.1
Ministry of Defence,Ministry of Defence,21/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,LOCKHEED MARTIN AERONAUTICS  COMPANY,,2000012832,Post design services which are not capitalised,212200
Ministry of Defence,Ministry of Defence,28/09/2011,Estates-Equipment/Works,DIO-SSG,HARPER CHALICE GROUP LTD,,AP061112003,,211874.08
Ministry of Defence,Ministry of Defence,29/09/2011,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,849526,Estate core services charge,211065.17
Ministry of Defence,Ministry of Defence,02/09/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,838866,Freight movement costs,209163.66
Ministry of Defence,Ministry of Defence,12/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,ATLANTIC INERTIAL SYSTEMS  LIMITED,PL6 6DE,842406,Equipment support non-project costs,208638
Ministry of Defence,Ministry of Defence,14/09/2011,Design services and minor equipment purchases,Air Command,EDO MBM TECHNOLOGY LIMITED,BN1 9HU,843609,Post design services which are not capitalised,208300
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,Sub Contracted Research,Programme Office,UNIVERSITY OF SHEFFIELD,,V - 9000135876 - 00111053,,206722
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,Sub Contracted Research,Programme Office,UNIVERSITY OF SHEFFIELD,,V - 9000135876 - 00111053,,206722
Ministry of Defence,Defence Support Group,16/09/2011,Works - Fees,Business Stream 1,Defence Estates,,10136627,,205859.46
Ministry of Defence,Ministry of Defence,23/09/2011,Rent and rates,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,847490,Rent buildings - non civil estate property and married quarter property,205417
Ministry of Defence,Ministry of Defence,29/09/2011,Food and clothing,Central TLB,SEYN INTERNATIONAL NV,,3000005973,Cost of purchasing and repairing clothing,204344
Ministry of Defence,Ministry of Defence,21/09/2011,Fees for professional services,Land Forces,DELOITTE LLP,MK9 1FD,846256,"The provision of independent advice and guidance related to the structure, management and operations of an organisation",204247.77
Ministry of Defence,Ministry of Defence,28/09/2011,Estate management,Defence Infrastructure Organisation ,INTERSERVE (DEFENCE) LTD,BS34 8YU,849223,Works - estate management,203573.63
Ministry of Defence,Ministry of Defence,29/09/2011,Payment of utilities,Defence Infrastructure Organisation ,ELECTRICITY AUTHORITY OF CYPRUS,BFPO 53,4000005633,Utilities consumed - electricity,203467.76
Ministry of Defence,Ministry of Defence,15/09/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,844026,Transport other operating lease,203124.78
Ministry of Defence,Ministry of Defence,22/09/2011,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,847157,Cost of food purchases,203115.22
Ministry of Defence,Ministry of Defence,29/09/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,849409,Transport other operating lease,202458.97
Ministry of Defence,Ministry of Defence,21/09/2011,Purchase of inventory and services ,Defence Equipment & Support,NHS BLOOD AND TRANSPLANT,LS15 7TW,846470,Consumption of medical dental and veterinary inventory,202362.28
Ministry of Defence,Ministry of Defence,21/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,846151,Equipment support non-project costs,200879.12
Ministry of Defence,Ministry of Defence,08/09/2011,Food and clothing,Defence Infrastructure Organisation ,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000062161,Cost of food services,200602.48
Ministry of Defence,Ministry of Defence,15/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,844124,Post design services which are not capitalised,200358.41
Ministry of Defence,Ministry of Defence,08/09/2011,Fees for professional services,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,841504,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,200000
Ministry of Defence,Ministry of Defence,19/09/2011,Nuclear decommissioning and restoration,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,845269,Nuclear decommissioning and restoration liability provision cash charge against provision,199175.99
Ministry of Defence,Ministry of Defence,01/09/2011,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,838682,Utilities consumed - electricity,198984.01
Ministry of Defence,Ministry of Defence,21/09/2011,Food and clothing,Defence Infrastructure Organisation ,AVENANCE PLC,SK11 6ET,846135,Cost of food services,198676.56
Ministry of Defence,Ministry of Defence,28/09/2011,General services and support,Defence Equipment & Support,THALES UNDERWATER SYSTEMS LIMITED,BA8 0DH,849320,Defence equipment CLS/IOS service charge,196942
Ministry of Defence,Ministry of Defence,14/09/2011,Purchase of inventory and services ,Central TLB,THE ROYAL MINT,CF72 8YT,843935,Inventory clearing account,192802.76
Ministry of Defence,Ministry of Defence,12/09/2011,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,842520,Works - estate management,191760.9
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,IT Hardware,Infrastructure,STERIA LIMITED,,V - 9000135907 - 00116761,,190122.89
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,IT Hardware,Infrastructure,STERIA LIMITED,,V - 9000135907 - 00116761,,190122.89
Ministry of Defence,Ministry of Defence,08/09/2011,Medical treatment & stores and welfare services,Central TLB,ST JOHN & RED CROSS DEFENCE MEDICAL WELFARE SERVICE,EC4M 7HQ,841773,Medical health services,190071.08
Ministry of Defence,Ministry of Defence,16/09/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,VT FLAGSHIP LTD,PO6 4PR,845110,Fiscal asset under construction - capital in year addition,189930
Ministry of Defence,Ministry of Defence,02/09/2011,Purchase of inventory and services ,Defence Equipment & Support,AUSTIN HAYES LTD,LS19 7BD,838783,Inventory clearing account,189403.95
Ministry of Defence,Ministry of Defence,13/09/2011,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,842955,Cost of food services,188105.5
Ministry of Defence,Ministry of Defence,23/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,STS DEFENCE LIMITED,PO12 1AF,163495,Equipment support non-project costs,187056.28
Ministry of Defence,Ministry of Defence,30/09/2011,Research and development,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,850565,Research and development excluding defence science and technology laboratory,185372.08
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000135937 - 00116691,,185000
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000135937 - 00116691,,185000
Ministry of Defence,Ministry of Defence,28/09/2011,Externally delivered education and training,Land Forces,WILTSHIRE AND SOMERSET  COLLEGES PARTNERSHIP LIMITED,DT11 8PL,849345,External military training ,183795.08
Ministry of Defence,Ministry of Defence,28/09/2011,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,849234,Fees for professional services excluding legal fees,182275
Ministry of Defence,Ministry of Defence,14/09/2011,Medical treatment & stores and welfare services,Land Forces,WRVS SERVICES WELFARE LIMITED,CF23 8RP,843972,Welfare services including sports equipment and ministers of religion.,181843.35
Ministry of Defence,Ministry of Defence,16/09/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,ST1 5HU,844746,Raw materials and consumable oil and lubricants inventory purchased,181130.81
Ministry of Defence,Ministry of Defence,09/09/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,EUROPA MEDICAL SERVICES LTD,TN6 3NH,841989,Fiscal asset under construction - capital in year addition,180944.52
Ministry of Defence,Ministry of Defence,19/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,POWERFIELD LIMITED,CW7 2JZ,845557,Equipment support project costs,180116
Ministry of Defence,Ministry of Defence,30/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,850267,Equipment support non-project costs,180111.35
Ministry of Defence,Ministry of Defence,19/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,BA22 8UZ,845178,Equipment support project costs,179735.75
Ministry of Defence,Ministry of Defence,28/09/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,EDSL LIMITED,CO12 5JW,849192,Raw materials and consumable engineering and technical single use military equipment inventory purchased,179519.04
Ministry of Defence,Ministry of Defence,07/09/2011,Property leases,Defence Infrastructure Organisation ,THE RIVERSIDE GROUP LIMITED,L24 8RF,841335,Property dwellings private finance initiative - service concession arrangement service charge,178744.93
Ministry of Defence,Ministry of Defence,28/09/2011,Payment of utilities,Defence Infrastructure Organisation ,TOTAL GAS & POWER LIMITED,RH1 1RX,849326,Utilities consumed - gas,178514.84
Ministry of Defence,Ministry of Defence,01/09/2011,Fuel for military use,Land Forces,MOBENE GMBH & CO. KG,,5000061936,Oil and lubricants consumed excluding those from the inventory system,178211.92
Ministry of Defence,Ministry of Defence,07/09/2011,Payment of utilities,Defence Infrastructure Organisation ,SSE ENERGY SUPPLY LIMITED,PH1 3AQ,841303,Utilities consumed - electricity,178064.97
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000135937 - 00116936,,177967.9
Ministry of Defence,Defence Science and Technology Laboratory,09/09/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000135937 - 00116936,,177967.9
Ministry of Defence,Ministry of Defence,26/09/2011,Design services and minor equipment purchases,Defence Equipment & Support,SELEX GALILEO LTD,SS14 3EL,848419,Post design services which are not capitalised,177069.82
Ministry of Defence,Ministry of Defence,21/09/2011,Payment of utilities,Defence Infrastructure Organisation ,NEW ENERGIE GMBH,,5000062668,Utilities consumed - electricity,176334.95
