Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,10/12/2010,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,730923,7963.56
Ministry of Defence,Ministry of Defence,24/12/2010,Rental of plant and machinery,Central TLB,CANON (UK) LIMITED,737073,5242.93
Ministry of Defence,Ministry of Defence,24/12/2010,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,737073,5015.07
Ministry of Defence,Ministry of Defence,23/12/2010,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,736529,2002.55
Ministry of Defence,Ministry of Defence,10/12/2010,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,730923,1883.42
Ministry of Defence,Ministry of Defence,24/12/2010,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,737073,1047.29
Ministry of Defence,Ministry of Defence,10/12/2010,Rental of plant and machinery,Central TLB,CANON (UK) LIMITED,730923,238.14
Ministry of Defence,Ministry of Defence,10/12/2010,Rental of plant and machinery,Defence Estates,CANON (UK) LIMITED,730923,202.28
Ministry of Defence,Ministry of Defence,14/12/2010,Rent and rates,Defence Estates,CANTERBURY CITY COUNCIL,732158,28462.09
Ministry of Defence,Ministry of Defence,23/12/2010,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,736530,736948.50
Ministry of Defence,Ministry of Defence,06/12/2010,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,728661,698423.50
Ministry of Defence,Ministry of Defence,22/12/2010,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,735925,96650.00
Ministry of Defence,Ministry of Defence,10/12/2010,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,730924,44345.00
Ministry of Defence,Ministry of Defence,22/12/2010,Research and development,Defence Equipment & Support,CAPGEMINI UK PLC,735925,102400.00
Ministry of Defence,Ministry of Defence,07/12/2010,Rent and rates,Land Forces,CAPITAL SHOPPING CENTRES PLC,729232,26090.58
Ministry of Defence,Ministry of Defence,20/12/2010,Medical treatment & stores and welfare services.,Central TLB,CARDIFF AND VALE UNIVERSITY LOCAL HEALTH BOARD,734752,50575.00
Ministry of Defence,Ministry of Defence,22/12/2010,Purchase of inventory and services ,Defence Equipment & Support,CAREFUSION U.K. 306 LIMITED,155609,45573.27
Ministry of Defence,Ministry of Defence,17/12/2010,Externally delivered education and training.,Navy Command,CARLISLE STAFFING PLC,734030,44812.85
Ministry of Defence,Ministry of Defence,01/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,CARMICHAEL SUPPORT SERVICES  LIMITED,726951,53869.60
Ministry of Defence,Ministry of Defence,15/12/2010,Payment of utilities,Central TLB,CARNIVAL PLC,732724,173068.10
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2010,Staff Relocation Costs,Corporate,CARTUS LIMITED,V - 9000128841 - 00097138,50000.00
Ministry of Defence,Ministry of Defence,09/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,730369,68463.30
Ministry of Defence,Ministry of Defence,10/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,730932,57591.50
Ministry of Defence,Ministry of Defence,06/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,728666,54291.10
Ministry of Defence,Ministry of Defence,07/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,729236,51831.02
Ministry of Defence,Ministry of Defence,06/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,728666,30782.81
Ministry of Defence,Ministry of Defence,10/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,730932,17346.26
Ministry of Defence,Ministry of Defence,20/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,734754,16405.95
Ministry of Defence,Ministry of Defence,10/12/2010,"Transportation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,730932,12344.18
Ministry of Defence,Ministry of Defence,20/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,734754,11792.08
Ministry of Defence,Ministry of Defence,24/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,737077,11150.58
Ministry of Defence,Ministry of Defence,10/12/2010,"Transportation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,730932,8592.50
Ministry of Defence,Ministry of Defence,24/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,737077,8252.68
Ministry of Defence,Ministry of Defence,07/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,729236,8000.00
Ministry of Defence,Ministry of Defence,06/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,CARTUS LTD,728666,7967.29
Ministry of Defence,Ministry of Defence,06/12/2010,"Transportation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,728666,6521.95
Ministry of Defence,Ministry of Defence,10/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,CARTUS LTD,730932,4250.00
Ministry of Defence,Ministry of Defence,06/12/2010,"Transportation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,728666,2470.05
Ministry of Defence,Ministry of Defence,10/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,730932,2362.57
Ministry of Defence,Ministry of Defence,06/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,728666,2034.21
Ministry of Defence,Ministry of Defence,24/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,737077,1380.84
Ministry of Defence,Ministry of Defence,24/12/2010,"Transportation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,737077,1342.88
Ministry of Defence,Ministry of Defence,10/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,730932,1055.00
Ministry of Defence,Ministry of Defence,24/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,CARTUS LTD,737077,873.88
Ministry of Defence,Ministry of Defence,20/12/2010,"Transportation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,734754,660.25
Ministry of Defence,Ministry of Defence,09/12/2010,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,730369,472.00
Ministry of Defence,Ministry of Defence,09/12/2010,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,730369,435.29
Ministry of Defence,Ministry of Defence,24/12/2010,"Transportation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,737077,358.66
Ministry of Defence,Ministry of Defence,09/12/2010,"Transportation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,730369,295.00
Ministry of Defence,Ministry of Defence,01/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,726952,34656.44
Ministry of Defence,Ministry of Defence,02/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,727611,13511.15
Ministry of Defence,Ministry of Defence,31/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,737702,10071.42
Ministry of Defence,Ministry of Defence,02/12/2010,Payments on behalf of Defence Support Group,Central TLB,CARWOOD MOTOR UNITS LTD,727611,8445.62
Ministry of Defence,Ministry of Defence,01/12/2010,Payments on behalf of Defence Support Group,Central TLB,CARWOOD MOTOR UNITS LTD,726952,4627.09
Ministry of Defence,Ministry of Defence,31/12/2010,Payments on behalf of Defence Support Group,Central TLB,CARWOOD MOTOR UNITS LTD,737702,3575.38
Ministry of Defence,Ministry of Defence,31/12/2010,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,737702,36560.74
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,727611,28110.84
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,726952,24214.07
Ministry of Defence,Ministry of Defence,07/12/2010,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,729237,8766.68
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,727611,3642.45
Ministry of Defence,Ministry of Defence,31/12/2010,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,737702,3588.07
Ministry of Defence,Ministry of Defence,31/12/2010,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,737702,3401.33
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,726952,2573.36
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of inventory and services ,Navy Command,CARWOOD MOTOR UNITS LTD,726952,1592.84
Ministry of Defence,Ministry of Defence,01/12/2010,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,726952,495.34
Ministry of Defence,Ministry of Defence,31/12/2010,Purchase of inventory and services ,Navy Command,CARWOOD MOTOR UNITS LTD,737702,491.78
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,727611,326.12
Ministry of Defence,Ministry of Defence,02/12/2010,Purchase of inventory and services ,Navy Command,CARWOOD MOTOR UNITS LTD,727611,224.91
Ministry of Defence,Ministry of Defence,14/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,732166,56843.68
Ministry of Defence,Ministry of Defence,06/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,728668,41306.12
Ministry of Defence,Ministry of Defence,07/12/2010,Rent and rates,Land Forces,CB RICHARD ELLIS LIMITED,729239,36571.88
Ministry of Defence,Ministry of Defence,20/12/2010,Purchase of inventory and services ,Land Forces,CENTAUR SERVICES LTD,734757,25044.91
Ministry of Defence,Ministry of Defence,20/12/2010,Purchase of inventory and services ,Defence Equipment & Support,CENTAUR SERVICES LTD,734757,1493.05
Ministry of Defence,Ministry of Defence,20/12/2010,Purchase of inventory and services ,Command Joint Operations,CENTAUR SERVICES LTD,734757,719.30
Ministry of Defence,Ministry of Defence,14/12/2010,Rent and rates,Defence Estates,CENTRAL BEDFORDSHIRE COUNCIL,732171,98400.81
Ministry of Defence,Ministry of Defence,23/12/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,736538,392117.68
Ministry of Defence,Ministry of Defence,13/12/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,731519,227874.43
Ministry of Defence,Ministry of Defence,07/12/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,729244,133064.53
Ministry of Defence,Ministry of Defence,13/12/2010,"Public relations, including marketing and advertising.",Land Forces,CENTRAL OFFICE OF INFORMATION,731519,20656.35
Ministry of Defence,Ministry of Defence,02/12/2010,Service and civilian recruitment,Air Command,CENTRAL OFFICE OF INFORMATION,727616,78140.51
Ministry of Defence,Ministry of Defence,20/12/2010,Service and civilian recruitment,Air Command,CENTRAL OFFICE OF INFORMATION,734760,51331.50
Ministry of Defence,Ministry of Defence,07/12/2010,Payment of utilities,Central TLB,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,729248,32564.84
Ministry of Defence,Ministry of Defence,22/12/2010,Rent and rates,Central TLB,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,735941,371514.48
Ministry of Defence,Ministry of Defence,14/12/2010,Rent and rates,Defence Estates,CHERWELL DISTRICT COUNCIL,732177,35514.37
Ministry of Defence,Ministry of Defence,14/12/2010,Rent and rates,Defence Estates,CHICHESTER DISTRICT COUNCIL,732178,40393.53
Ministry of Defence,Ministry of Defence,10/12/2010,Rent and rates,Defence Estates,CITY OF EDINBURGH COUNCIL,730949,90064.85
Ministry of Defence,Ministry of Defence,08/12/2010,Rent and rates,Defence Estates,CITY OF WESTMINSTER,729819,32004.92
Ministry of Defence,Ministry of Defence,08/12/2010,Rent and rates,Defence Estates,CITY OF YORK COUNCIL,729820,44359.53
Ministry of Defence,Ministry of Defence,16/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,733405,81340.61
Ministry of Defence,Ministry of Defence,20/12/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,734766,21098.55
Ministry of Defence,Ministry of Defence,20/12/2010,"Transportation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,734766,11647.53
Ministry of Defence,Ministry of Defence,10/12/2010,IT and communication services,Defence Equipment & Support,CIVICA UK LIMITED,730951,50808.00
Ministry of Defence,Defence Support Group,21/12/2010,Capital Expenditure,Land Supply,CLARK CONSTRUCTION LTD,10116738,254513.87
Ministry of Defence,Ministry of Defence,31/12/2010,Purchase of inventory and services ,Defence Equipment & Support,CLEMENT CLARKE COMMUNICATIONS LIMITED,737719,133328.43
Ministry of Defence,Ministry of Defence,24/12/2010,Property leases,Defence Estates,COAST TO COAST WATER LTD,737086,2759186.41
Ministry of Defence,Ministry of Defence,21/12/2010,Design services and minor equipment purchases,Defence Equipment & Support,COBHAM FLIGHT INSPECTION  LIMITED,735466,332965.00
Ministry of Defence,Ministry of Defence,17/12/2010,IT and communication services,Defence Equipment & Support,COKER LOGISTICS SOLUTIONS INC,734058,43850.98
Ministry of Defence,Ministry of Defence,22/12/2010,Purchase of buildings and military equipment ,Defence Estates,COLAS LTD,735946,2404043.07
Ministry of Defence,Ministry of Defence,14/12/2010,Rent and rates,Defence Estates,COLCHESTER BOROUGH COUNCIL,732185,113896.20
Ministry of Defence,Ministry of Defence,07/12/2010,Rent and rates,Defence Equipment & Support,COLLIERS INTERNATIONAL UK PLC,155176,30506.23
Ministry of Defence,Ministry of Defence,09/12/2010,Grants to NDPBs,Central TLB,Commonwealth War Graves Commission,5000046804,8686440.68
Ministry of Defence,Ministry of Defence,14/12/2010,Grants to NDPBs,Central TLB,Commonwealth War Graves Commission,732187,2377167.50
Ministry of Defence,Met Office,14/12/2010,Plant And Equipment,Operations,Communications & Power Ind. Europe Ltd,4865,372742.26
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,735948,409792.35
Ministry of Defence,Ministry of Defence,20/12/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,734776,22284.02
Ministry of Defence,Ministry of Defence,31/12/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,155731,11279.88
Ministry of Defence,Ministry of Defence,22/12/2010,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,735948,5630.46
