Ministry of Defence,Ministry of Defence,04/10/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000009293,42860.52
Ministry of Defence,Ministry of Defence,26/10/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,SIL-MID LIMITED,710550,42735.22
Ministry of Defence,Ministry of Defence,12/10/2010,Estate management,Land Forces,AVENANCE PLC,703337,42686.14
Ministry of Defence,Ministry of Defence,06/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,700965,42685.83
Ministry of Defence,Ministry of Defence,13/10/2010,IT and communication services,Air Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,704141,42674.57
Ministry of Defence,Ministry of Defence,25/10/2010,Food and clothing,Land Forces,RANDSTAD DEUTSCHLAND GMBH,5000044106,42545.46
Ministry of Defence,Met Office,29/10/2010,11 Services,Government Business,Eumetsat,12801,42519.11
Ministry of Defence,Ministry of Defence,06/10/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,IMES LTD.,701074,42417.26
Ministry of Defence,Ministry of Defence,07/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,701557,42320.24
Ministry of Defence,Ministry of Defence,13/10/2010,Insurance,Central TLB,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,703988,42293.17
Ministry of Defence,Defence Support Group,26/10/2010,Oth facilities costs,Business Stream 2,BABCOCK SUPPORT SERV,000000449013,42195.49
Ministry of Defence,Ministry of Defence,26/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PLANT SPEED LIMITED,710494,42103.08
Ministry of Defence,Ministry of Defence,08/10/2010,Purchase of inventory and services ,Defence Equipment & Support,ANIXTER LIMITED,702128,42090.42
Ministry of Defence,Ministry of Defence,18/10/2010,Estate management,Defence Equipment & Support,SODEXO LTD,5000043734,41999.96
Ministry of Defence,Met Office,22/10/2010,13 Miscellaneous,Chief Financial Officer,Xerox (Uk) Ltd,299436,41983.78
Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Agency Staff,Operations,QINETIQ LIMITED,V - 9000126763 - 00092047,41891.00
Ministry of Defence,Ministry of Defence,26/10/2010,Estate management,Air Command,BIFFA WASTE SERVICES LIMITED,710155,41740.20
Ministry of Defence,Ministry of Defence,14/10/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,705076,41680.35
Ministry of Defence,Ministry of Defence,18/10/2010,Rent and rates,Defence Estates,SOUTH GLOUCESTERSHIRE COUNCIL,706594,41655.07
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000126966 - 00092464,41497.20
Ministry of Defence,Ministry of Defence,05/10/2010,Estate management,Defence Estates,BRYCE GARTEN & LANDSCHAFTSBAU,5000042964,41441.75
Ministry of Defence,Ministry of Defence,18/10/2010,Fees for professional services,Central TLB,SYSTEMS CONSULTANTS SERVICES  LIMITED,706627,41410.00
Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Sub Contracted Work,Operations,ATLAS ELEKTRONIK UK LIMITED,V - 9000126771 - 00090972,41305.63
Ministry of Defence,United Kingdom Hyrographic Office,12/10/2010,Electricity,Corporate Services,Scottish Hydro Electric,5100080900,41284.63
Ministry of Defence,Ministry of Defence,04/10/2010,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000042918,41254.67
Ministry of Defence,Ministry of Defence,18/10/2010,Rent and rates,Defence Estates,BRACKNELL FOREST BOROUGH COUNCIL,706070,41153.33
Ministry of Defence,Ministry of Defence,15/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,705776,41149.03
Ministry of Defence,Ministry of Defence,25/10/2010,Fees for professional services,Land Forces,LOCUM LINK (DIRECT) LIMITED,709761,41071.55
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,707630,41067.85
Ministry of Defence,Ministry of Defence,13/10/2010,Fuel for military use,Defence Equipment & Support,PACE FUELCARE LIMITED,704323,41049.22
Ministry of Defence,Ministry of Defence,22/10/2010,Medical treatment & stores and welfare services.,Air Command,COYLE PERSONNEL PLC,708813,40993.39
Ministry of Defence,Ministry of Defence,08/10/2010,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,702220,40869.70
Ministry of Defence,Ministry of Defence,20/10/2010,Externally delivered education and training.,Land Forces,TREASURER OF THE UNITED STATES - DSSN 5570,1000001372,40784.81
Ministry of Defence,Ministry of Defence,21/10/2010,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,707986,40734.60
Ministry of Defence,Defence Support Group,06/10/2010,Rates,Business Stream 2,THE ACCOUNTING OFFIC,000000445095,40663.00
Ministry of Defence,Ministry of Defence,19/10/2010,Purchase of inventory and services ,Land Forces,GOODYEAR DUNLOP TYRES UK LTD,706933,40631.13
Ministry of Defence,Ministry of Defence,19/10/2010,Rent and rates,Defence Estates,HERTSMERE BOROUGH COUNCIL,706956,40601.53
Ministry of Defence,Ministry of Defence,21/10/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000043943,40596.51
Ministry of Defence,Ministry of Defence,21/10/2010,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,708060,40561.87
Ministry of Defence,Ministry of Defence,27/10/2010,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000009956,40536.38
Ministry of Defence,Defence Support Group,06/10/2010,Oth facilities costs,Business Stream 1,BABCOCK SUPPORT SERV,000000441552,40531.96
Ministry of Defence,Ministry of Defence,15/10/2010,Transport hire charges,Defence Equipment & Support,FBS LIMITED,705454,40529.35
Ministry of Defence,Ministry of Defence,28/10/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,711383,40504.18
Ministry of Defence,Ministry of Defence,06/10/2010,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,700847,40472.35
Ministry of Defence,Ministry of Defence,15/10/2010,Transport hire charges,Land Forces,FBS LIMITED,705454,40420.80
Ministry of Defence,Ministry of Defence,18/10/2010,Rent and rates,Defence Estates,CHICHESTER DISTRICT COUNCIL,706139,40393.49
Ministry of Defence,Ministry of Defence,31/10/2010,Other Transport - Owned,Defence Estate - SSG,GENERAL MOTORS UK LTD,PMT - AP07008,40388.75
Ministry of Defence,Ministry of Defence,06/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,700846,40388.66
Ministry of Defence,Ministry of Defence,13/10/2010,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,703905,40305.22
Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Consumable Materials,Infrastructure,BRITISH TRUST FOR ORNITHOLOGY,V - 9000126776 - 00090725,40288.00
Ministry of Defence,Ministry of Defence,07/10/2010,Fees for professional services,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,701766,40228.00
Ministry of Defence,Ministry of Defence,27/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,UNDERHILL ENGINEERING LTD,711297,40091.00
Ministry of Defence,Ministry of Defence,26/10/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,710091,40047.28
Ministry of Defence,Ministry of Defence,11/10/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000043326,40030.77
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Sub Contracted Work,Operations,M SQUARED LASERS LIMITED,V - 9000126951 - 00092351,40000.00
Ministry of Defence,Ministry of Defence,29/10/2010,Estate management,Air Command,MOUCHEL MANAGEMENT CONSULTING LTD,712310,40000.00
Ministry of Defence,National Museum of the Royal Navy,01/10/2010,GIA payments,GIA payments,RMM,1028,39780.00
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000126553 - 00089965,39740.97
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Materials & Equipment,Operations,METROPOLITAN POLICE SERVICE,V - 9000126957 - 00088988,39646.70
Ministry of Defence,Ministry of Defence,05/10/2010,Food and clothing,Defence Equipment & Support,SERCO LIMITED,700714,39645.11
Ministry of Defence,Ministry of Defence,20/10/2010,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,707501,39547.37
Ministry of Defence,Ministry of Defence,04/10/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000042908,39414.62
Ministry of Defence,Ministry of Defence,19/10/2010,Rent and rates,Defence Estates,HCR LTD,706953,39405.00
Ministry of Defence,Ministry of Defence,29/10/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,711975,39285.72
Ministry of Defence,Ministry of Defence,25/10/2010,Fees for professional services,Land Forces,QINETIQ LIMITED,709924,39234.39
Ministry of Defence,Defence Science and Technology Laboratory,01/10/2010,Sub Contracted Work,Operations,UNIVERSITY OF HERTFORDSHIRE,V - 9000126463 - 00091546,39233.00
Ministry of Defence,Ministry of Defence,14/10/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,704541,39076.40
Ministry of Defence,Ministry of Defence,11/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR REMANUFACTURING LIMITED,702795,38935.84
Ministry of Defence,Ministry of Defence,11/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,STS DEFENCE LIMITED,703222,38706.58
Ministry of Defence,Ministry of Defence,04/10/2010,Purchase of inventory and services ,Defence Equipment & Support,CENTURION SAFETY PRODUCTS LTD,699824,38683.17
Ministry of Defence,Ministry of Defence,01/10/2010,Research and development,Defence Equipment & Support,QINETIQ LIMITED,699569,38557.35
Ministry of Defence,Ministry of Defence,21/10/2010,Estate management,Defence Estates,HYDER CONSULTING (UK) LIMITED,708227,38503.15
Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000126763 - 00090636,38474.00
Ministry of Defence,Ministry of Defence,19/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,CORPORATE PROJECT SOLUTIONS  LIMITED,706829,38381.25
Ministry of Defence,Ministry of Defence,27/10/2010,Fuel for military use,Defence Estates,ARVAL UK LTD,710685,38303.68
Ministry of Defence,Ministry of Defence,18/10/2010,Food and clothing,Land Forces,RANDSTAD DEUTSCHLAND GMBH,5000043720,38117.98
Ministry of Defence,Ministry of Defence,27/10/2010,Externally delivered education and training.,Land Forces,ARIANAWAY LTD,710683,38016.00
Ministry of Defence,Ministry of Defence,20/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,707768,37949.56
Ministry of Defence,Ministry of Defence,28/10/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,711881,37749.60
Ministry of Defence,Ministry of Defence,21/10/2010,Estate management,Defence Estates,LENGELING SERVICE GMBH UMWELTSERVICE GMBH,5000043939,37626.65
Ministry of Defence,Ministry of Defence,25/10/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000044093,37577.25
Ministry of Defence,Ministry of Defence,27/10/2010,Medical treatment & stores and welfare services.,Land Forces,ALLIED HEALTHCARE GROUP LTD,710671,37515.93
Ministry of Defence,Ministry of Defence,20/10/2010,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,707448,37443.49
Ministry of Defence,Defence Science and Technology Laboratory,22/10/2010,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000127141 - 00092509,37398.00
Ministry of Defence,Ministry of Defence,13/10/2010,IT and communication services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,704141,37312.93
Ministry of Defence,Ministry of Defence,27/10/2010,Grants to NDPBs,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,711273,37291.00
Ministry of Defence,Ministry of Defence,29/10/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,712125,37230.16
Ministry of Defence,Ministry of Defence,27/10/2010,Estate management,Air Command,WESSEX WATER SERVICES LTD,711323,37159.08
Ministry of Defence,Ministry of Defence,13/10/2010,Miscellaneous Administration Costs,Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,704134,37150.04
Ministry of Defence,British Defence Staffs - United States,07/10/2010,Medical treatment & stores and welfare services.,Land Forces,MERITAIN HEALTH,253808,37069.48
Ministry of Defence,Ministry of Defence,11/10/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004721,36947.76
Ministry of Defence,Ministry of Defence,22/10/2010,Purchase of inventory and services ,Defence Equipment & Support,SPERIAN PROTECTION (UK) LTD,709347,36903.93
Ministry of Defence,Ministry of Defence,20/10/2010,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,707863,36884.37
Ministry of Defence,Ministry of Defence,07/10/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000009809,36755.57
Ministry of Defence,Defence Science and Technology Laboratory,22/10/2010,Repairs & Maintenance,Operations,DETICA LIMITED,V - 9000127032 - 00092860,36737.69
Ministry of Defence,Defence Science and Technology Laboratory,22/10/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000127140 - 00093185,36709.68
Ministry of Defence,Ministry of Defence,27/10/2010,Design services and minor equipment purchases,Defence Equipment & Support,CONWAY PACKING SERVICES LTD,710796,36688.40
Ministry of Defence,Ministry of Defence,08/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,DSV AIR & SEA LIMITED,702270,36647.64
Ministry of Defence,Ministry of Defence,21/10/2010,Purchase of inventory and services ,Defence Equipment & Support,SCA PACKAGING LIMITED,708490,36625.91
Ministry of Defence,Ministry of Defence,07/10/2010,Externally delivered education and training.,Land Forces,CABLE TELECOMMUNICATIONS TRAINING SERVICES LIMITED,701542,36595.77
Ministry of Defence,Ministry of Defence,12/10/2010,Purchase of plant and machinery,Defence Equipment & Support,MARINE & INDUSTRIAL TRANSMISSIONS LTD,703562,36556.60
Ministry of Defence,Ministry of Defence,05/10/2010,Purchase of inventory and services ,Defence Equipment & Support,CHUBB FIRE LTD,700408,36443.80
Ministry of Defence,Ministry of Defence,21/10/2010,Purchase of inventory and services ,Defence Equipment & Support,S G BAKER LIMITED,708484,36397.74
Ministry of Defence,Ministry of Defence,05/10/2010,Externally delivered education and training.,Air Command,KINGS COLLEGE LONDON,700535,36378.00
Ministry of Defence,Ministry of Defence,29/10/2010,"Transporation of personnel, freight and travel expenses",Central TLB,HOGG ROBINSON (TRAVEL) LIMITED,712217,36319.28
Ministry of Defence,Ministry of Defence,26/10/2010,"Transporation of personnel, freight and travel expenses",Land Forces,PLANT SPEED LIMITED,710494,36303.26
Ministry of Defence,Ministry of Defence,13/10/2010,Bank Charges,Central TLB,LLOYDS TSB BANK PLC,153396,36293.67
Ministry of Defence,Defence Science and Technology Laboratory,15/10/2010,Sub Contracted Work,Operations,GAS DYNAMICS LIMITED,V - 9000126934 - 00090832,36236.40
Ministry of Defence,Defence Science and Technology Laboratory,08/10/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000126762 - 00091978,36228.77
Ministry of Defence,Ministry of Defence,28/10/2010,Fuel for military use,Air Command,GB OILS LIMITED,711564,36198.23
Ministry of Defence,Ministry of Defence,28/10/2010,Fees for professional services,Air Command,M.P.I. AVIATION LTD,711660,36156.27
Ministry of Defence,Ministry of Defence,18/10/2010,Rent and rates,Defence Estates,TEWKESBURY BOROUGH COUNCIL,706635,36127.00
