Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Additions - Enterprise Equity Investments,Knowledge and Innovation Group-Innovation,BIS UK INNOVATION INVESTMENT FUND,1049415,786538.46, -Additions - Enterprise Equity Investments,SW1E 6SW,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/03/2012,Departmental Sponsored Training (Programme),Knowledge and Innovation Group-Higher Education - Student Funding,MINISTRY OF DEFENCE,1049419,6075.00, -Departmental Sponsored Training (Programme),L2 3YL,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/03/2012,Taxis Overseas,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049421,154.74, -Taxis Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/03/2012,Taxis Overseas,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049422,170.00, -Taxis Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/03/2012,Taxis Overseas,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049422,2.50, -Taxis Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/03/2012,Hotels Overseas,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049423,240.00, -Hotels Overseas,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/03/2012,Other Overseas Travel & Subsistence,Ministerial and Parliamentary Support Team-Ministerial and Parliamentary Support Team,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049423,4.94, -Other Overseas Travel & Subsistence,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049427,3.83, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049428,22.80, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Others UK Travel & Subsistence (Programme),Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049429,45.80, -Others UK Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049430,63.39, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049431,75.20, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049432,106.29, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049433,127.98, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049434,139.41, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049435,179.91, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049436,209.11, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049437,209.11, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049438,209.11, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049439,209.11, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049440,209.11, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049441,224.78, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049442,224.78, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049443,313.13, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049444,328.29, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049445,337.16, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Other Overseas Travel & Subsistence (Programme),Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049446,390.09, -Other Overseas Travel & Subsistence (Programme),MK10 1PX,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049447,415.91, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049448,440.46, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049449,475.08, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049450,634.81, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049451,683.67, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049452,755.82, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049453,904.75, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049454,966.75, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049455,414.21, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049455,703.13, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049456,1124.15, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049457,1254.49, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049458,1350.00, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049459,1506.01, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049460,1743.81, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049461,1747.83, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049462,2043.36, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049463,2785.25, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/03/2012,Grants - Current - Other,Knowledge and Innovation Group-Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1049464,3000.00, -Grants - Current - Other,MK10 1PX,GOV,,,Grants
