Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Air Command,SAFESKYS LTD,751674,48553.93
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Land Forces,SAFESKYS LTD,751674,4738.58
Ministry of Defence,Ministry of Defence,04/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,751689,93416.16
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Air Command,SODEXO LTD,751693,112936.99
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Central TLB,SODEXO LTD,751693,59.24
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Defence Equipment & Support,SODEXO LTD,751693,236.95
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Defence Estates,SODEXO LTD,751693,102.48
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Navy Command,SODEXO LTD,751693,409.92
Ministry of Defence,Ministry of Defence,04/02/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,751693,3170.18
Ministry of Defence,Ministry of Defence,04/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,751693,641.12
Ministry of Defence,Ministry of Defence,04/02/2011,IT and communication services,Defence Equipment & Support,SPECIALIST COMPUTER CENTRES PLC,751709,26.92
Ministry of Defence,Ministry of Defence,04/02/2011,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,751724,12504.00
Ministry of Defence,Ministry of Defence,04/02/2011,IT and communication services,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,751724,12343.98
Ministry of Defence,Ministry of Defence,04/02/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,TAL INTERNATIONAL CONTAINER CORPORATION,751725,-100.00
Ministry of Defence,Ministry of Defence,04/02/2011,General services and support,Defence Equipment & Support,THALES ATM LIMITED,751730,47601.84
Ministry of Defence,Ministry of Defence,04/02/2011,Medical treatment & stores and welfare services.,Air Command,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,751741,249860.17
Ministry of Defence,Ministry of Defence,04/02/2011,Medical treatment & stores and welfare services.,Land Forces,THE SOLDIERS  SAILORS  AIRMEN AND FAMILIES ASS - FORCES HELP,751741,9160.00
Ministry of Defence,Ministry of Defence,04/02/2011,Purchase of inventory and services ,Defence Equipment & Support,THISTLE GARMENTS LTD,751744,245044.50
Ministry of Defence,Ministry of Defence,04/02/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,751750,30591.36
Ministry of Defence,Ministry of Defence,04/02/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,751750,269.98
Ministry of Defence,Ministry of Defence,04/02/2011,Food and clothing,Air Command,TURNER VIRR & CO. LTD,751757,5081.26
Ministry of Defence,Ministry of Defence,04/02/2011,Food and clothing,Command Joint Operations,TURNER VIRR & CO. LTD,751757,479.56
Ministry of Defence,Ministry of Defence,04/02/2011,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,751757,3836.82
Ministry of Defence,Ministry of Defence,04/02/2011,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,751757,25795.30
Ministry of Defence,Ministry of Defence,04/02/2011,Purchase of inventory and services ,Defence Equipment & Support,TURNER VIRR & CO. LTD,751757,8566.09
Ministry of Defence,Ministry of Defence,04/02/2011,Purchase of inventory and services ,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,751761,27286.30
Ministry of Defence,Ministry of Defence,04/02/2011,Externally delivered education and training.,Central TLB,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,751764,155724.00
Ministry of Defence,Ministry of Defence,04/02/2011,Medical treatment & stores and welfare services.,Central TLB,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,751764,33077.25
Ministry of Defence,Ministry of Defence,04/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,WILLIS LIMITED,751780,1840.00
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Defence Equipment & Support,WILLIS LIMITED,751780,4320.00
Ministry of Defence,Ministry of Defence,04/02/2011,Fees for professional services,Air Command,WILLIS LIMITED,751780,8240.00
Ministry of Defence,Ministry of Defence,04/02/2011,Fees for professional services,Defence Equipment & Support,WILLIS LIMITED,751780,2240.00
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Central TLB,WYG MANAGEMENT SERVICES LIMITED,751785,57164.45
Ministry of Defence,Ministry of Defence,04/02/2011,Fees for professional services,Defence Estates,WYG MANAGEMENT SERVICES LIMITED,751785,26459.13
Ministry of Defence,Ministry of Defence,04/02/2011,Purchase of buildings and military equipment ,Defence Estates,WYG MANAGEMENT SERVICES LIMITED,751785,14876.67
Ministry of Defence,Ministry of Defence,04/02/2011,Design services and minor equipment purchases,Air Command,NATIONAL AVIATION SERVICES,2030038,69357.08
Ministry of Defence,Ministry of Defence,04/02/2011,"Transporation of personnel, freight and travel expenses",Air Command,NATIONAL AVIATION SERVICES,2030038,3357.92
Ministry of Defence,Ministry of Defence,04/02/2011,Design services and minor equipment purchases,Air Command,TORBAY AERO SERVICES INC,2185068,4719.27
Ministry of Defence,Ministry of Defence,04/02/2011,"Transporation of personnel, freight and travel expenses",Air Command,TORBAY AERO SERVICES INC,2185068,10848.38
Ministry of Defence,Ministry of Defence,04/02/2011,Food and clothing,Air Command,OMAN AVIATION SERVICES CO,2000010709,29386.48
Ministry of Defence,Ministry of Defence,04/02/2011,Food and clothing,Defence Equipment & Support,OMAN AVIATION SERVICES CO,2000010709,3896.67
Ministry of Defence,Ministry of Defence,04/02/2011,Purchase of inventory and services ,Defence Equipment & Support,SUN TEST SYSTEMS BV,3000005128,42776.24
Ministry of Defence,Ministry of Defence,04/02/2011,Design services and minor equipment purchases,Air Command,AVIAPARTNER NICE S.A.S.,5000049854,18946.89
Ministry of Defence,Ministry of Defence,04/02/2011,Design services and minor equipment purchases,Land Forces,AVIAPARTNER NICE S.A.S.,5000049854,6235.56
Ministry of Defence,Ministry of Defence,04/02/2011,Food and clothing,Defence Equipment & Support,AVIAPARTNER NICE S.A.S.,5000049854,2870.86
Ministry of Defence,Ministry of Defence,04/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,AVIAPARTNER NICE S.A.S.,5000049854,991.84
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Defence Estates,BRYCE GARTEN & LANDSCHAFTSBAU,5000049858,45178.81
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Defence Estates,LENGELING SERVICE GMBH,5000049908,43853.27
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Defence Estates,OBERFINANZDIREKTION NIEDERSACHSEN,5000049920,94701.28
Ministry of Defence,Ministry of Defence,04/02/2011,Payment of utilities,Land Forces,STADTWERKE DULMEN GMBH,5000049940,25571.08
Ministry of Defence,Ministry of Defence,04/02/2011,Design services and minor equipment purchases,Defence Equipment & Support,CESG,200000010684,62.86
Ministry of Defence,Ministry of Defence,04/02/2011,Development costs for military equipment.,Defence Equipment & Support,CESG,200000010684,11895.91
Ministry of Defence,Ministry of Defence,04/02/2011,Fees for professional services,Central TLB,CESG,200000010684,695.50
Ministry of Defence,Ministry of Defence,04/02/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,CESG,200000010684,535.00
Ministry of Defence,Ministry of Defence,04/02/2011,Design services and minor equipment purchases,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,1558.92
Ministry of Defence,Ministry of Defence,04/02/2011,Estate management,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010687,1303.76
Ministry of Defence,Ministry of Defence,04/02/2011,Fees for professional services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,2.65
Ministry of Defence,Ministry of Defence,04/02/2011,Fuel for military use,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,486.67
Ministry of Defence,Ministry of Defence,04/02/2011,Fuel for military use,Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010687,44.56
Ministry of Defence,Ministry of Defence,04/02/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,348.74
Ministry of Defence,Ministry of Defence,04/02/2011,Miscellaneous Administration Costs,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,291.15
Ministry of Defence,Ministry of Defence,04/02/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,499.90
Ministry of Defence,Ministry of Defence,04/02/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,1071.69
Ministry of Defence,Ministry of Defence,04/02/2011,Rent and rates,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,1300.05
Ministry of Defence,Ministry of Defence,04/02/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,3389.55
Ministry of Defence,Ministry of Defence,04/02/2011,"Transporation of personnel, freight and travel expenses",Land Forces,FOREIGN & COMMONWEALTH OFFICE,200000010687,134.02
Ministry of Defence,Ministry of Defence,04/02/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,200000010687,743.14
Ministry of Defence,Reserve Forces and Cadets Associations,04/02/2011,Building maintenance and accommodation stores,Estates Management,Regan Builders,7877," 28,709.24 "
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Communications,Infrastructure,VODAFONE CORPORATE LIMITED,V - 9000129655 - 00100354,27670.82
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Contracted out Office Services,Infrastructure,QINETIQ LIMITED,V - 9000129744 - 00100038,27453.00
Ministry of Defence,Royal Hospital Chelsea GIA,04/02/2011,Contracted Out Security,Royal Hospital Chelsea,Wilson James,PIN117743,61565.27
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Facility Management Costs,Infrastructure,CB RICHARD ELLIS,V - 0000001490 - 00100463,11235.35
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000129746 - 00100338,704727.39
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000129746 - 00100339,56904.76
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000129746 - 00100340,97584.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000129746 - 00100512,35000.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Materials & Equipment,Operations,MBDA UK LIMITED,V - 9000129625 - 00099940,50000.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Materials & Equipment,Operations,AGILENT TECHNOLOGIES UK LIMITED,V - 9000129623 - 00099194,22611.82
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Professional Services,Operations,ORDNANCE TEST SOLUTIONS LIMITED,V - 9000129723 - 00100361,24940.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Professional Services,Operations,HAZARD MANAGEMENT SOLUTIONS LIMITED,V - 9000129697 - 00099644,27387.50
Ministry of Defence,Royal Hospital Chelsea GIA,04/02/2011,Property Management,Royal Hospital Chelsea,Norland Managed Services,PIN117775,96728.80
Ministry of Defence,Royal Hospital Chelsea GIA,04/02/2011,Property Management,Royal Hospital Chelsea,Norland Managed Services,PIN117776,27967.79
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Rent/Lease of Land & Bldgs,Infrastructure,CB RICHARD ELLIS,V - 0000001490 - 00100463,16450.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Repairs & Maintenance,Operations,DETICA LIMITED,V - 9000129629 - 00099746,34441.58
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000129746 - 00100267,43141.56
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000129746 - 00100283,23391.23
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000129746 - 00100284,704763.88
Ministry of Defence,Met Office,04/02/2011,Stock,Operations,Totex Corporation,302386,45746.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Research,Programme Office,MBDA UK LIMITED,V - 9000129625 - 00099824,60000.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Research,Programme Office,QINETIQ LIMITED,V - 9000129744 - 00098241,50400.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Research,Programme Office,THALES UK LIMITED,V - 9000129634 - 00099999,150000.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Research,Programme Office,CRANFIELD UNIVERSITY,V - 9000129651 - 00096543,25585.34
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Research,Programme Office,THALES OPTRONICS LIMITED,V - 9000129639 - 00097893,256352.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Research,Programme Office,THALES OPTRONICS LIMITED,V - 9000129639 - 00099151,381226.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Research,Programme Office,SYSTEMS ENGINEERING & ASSESSMENT LIMITED,V - 9000129637 - 00099477,240000.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Research,Programme Office,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,V - 9000129677 - 00099754,103617.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000129744 - 00098607,51500.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000129744 - 00100614,216759.19
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,RISKAWARE LIMITED,V - 9000129670 - 00100172,49877.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,UNIVERSITY OF BRISTOL,V - 9000129650 - 00094224,49940.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,IMPERIAL COLLEGE LONDON,V - 9000129709 - 00100066,37654.89
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,PERMALI GLOUCESTER LIMITED,V - 9000129654 - 00100367,32297.78
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,E2V TECHNOLOGIES (UK) LIMITED,V - 9000129602 - 00098457,60000.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,V - 9000129614 - 00098453,55000.00
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,GL INDUSTRIAL SERVICES UK LIMITED,V - 9000129748 - 00100626,31662.70
Ministry of Defence,Defence Science and Technology Laboratory,04/02/2011,Sub Contracted Work,Operations,SERCO TECHNICAL CONSULTANCY SERVICES,V - 9000129724 - 00098664,43697.79
