Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1032836,1388.68,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1032836,6.94,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1032837,13700.95,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Payments to Redfern for Rail Travel Contract,Finance & Commercial Group - Finance Group,REDFERN TRAVEL LTD,1032837,68.5,Payments to Redfern for Rail Travel Contract,BD1 3AZ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Hire of Conference Facilities,Shareholder Executive - Shareholder Executive,THE QUEEN ELIZABETH II CONFERENCE CENTRE,1032838,96.3,RUNNING COSTS DEVOLVED -Hire of Conference Facilities,SW1P 3EE,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/08/2011,Publications,ESBR - DG & Group Support,THE STATIONERY OFFICE LTD,1032839,-99.9,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/08/2011,Publications,ESBR - DG & Group Support,THE STATIONERY OFFICE LTD,1032840,-110.03,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/08/2011,Publications,ESBR - DG & Group Support,THE STATIONERY OFFICE LTD,1032841,-226.13,RUNNING COSTS DEVOLVED -Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1032844,-6520.07,POL INTEREST ON LOANS -Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1032844,115000000,POL VOTED LOANS -Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/08/2011,IT Services (Programme),Business & Skills Group - Information Economy,HELPFUL TECHNOLOGY LTD,1032845,2035,SPONSORSHIP : BR2 HMU -IT Services (Programme),BR3 4EY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Other Training Costs,Business & Skills Group - Skills,DOD'S PARLIAMENTARY COMMUNICATIONS LTD (WESTMINSTER EXPLAINED),1032847,250,RUNNING COSTS DEVOLVED -Other Training Costs,SW1H 9BP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Mobile Line Rental,Business & Skills Group - Economic Development Directorate,VODAFONE LTD,1032854,7.57,RUNNING COSTS DEVOLVED -Mobile Line Rental,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Mobile Line Rental,Business & Skills Group - Economic Development Directorate,VODAFONE LTD,1032854,2.55,RUNNING COSTS DEVOLVED -Mobile Line Rental,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Purchase of Office Machinery,ESBR - Better Regulation Executive (BRE),LIGHTMAKER UK LTD,1032856,372,RUNNING COSTS DEVOLVED -Purchase of Office Machinery,TN2 3EH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Other Relocation Costs,"Legal, People & Communications Group - Human Resources",HM REVENUE & CUSTOMS,1032857,400,RUNNING COSTS DEVOLVED -Other Relocation Costs,BD98 8AA,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Hire of Reprographic Equipment,Finance & Commercial Group - Commercial Directorate,SWEMKO (UK) LTD,1032858,15,RUNNING COSTS NON DEVOLVED -Hire of Reprographic Equipment,BS4 5QH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,PROFESSOR PETER MCBURNEY,1032859,250,FORESIGHT -Research & Development Expenditure (Programme),WC2R 2LS,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Accelerated Development Programme/Fast Stream Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT (CMPS),1032861,1760,RUNNING COSTS NON DEVOLVED -Accelerated Development Programme/Fast Stream Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Leadership & People Management Training,"Legal, People & Communications Group - Human Resources",NATIONAL SCHOOL OF GOVERNMENT,1032863,1800,RUNNING COSTS NON DEVOLVED -Leadership & People Management Training,SL5 0QE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,OPTIRISK SYSTEMS LTD,1032864,4000,FORESIGHT -Research & Development Expenditure (Programme),UB9 4DA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Research & Development Expenditure (Programme),Knowledge and Innovation Group - Government Office For Science,OPTIRISK SYSTEMS LTD,1032864,4000,FORESIGHT -Research & Development Expenditure (Programme),UB9 4DA,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Electricity (Programme),Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1032865,178.44,CD SPEND RELATING TO EX-LSC PROPERTIES -Electricity (Programme),PL3 5XQ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Mobile Phones,"Legal, People & Communications Group - Legal Services",VODAFONE LTD,1032867,21.88,RUNNING COSTS DEVOLVED -Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Mobile Phones,"Legal, People & Communications Group - Legal Services",VODAFONE LTD,1032868,2639.89,RUNNING COSTS DEVOLVED -Mobile Phones,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Mobile Line Rental,"Legal, People & Communications Group - Legal Services",VODAFONE LTD,1032868,8.23,RUNNING COSTS DEVOLVED -Mobile Line Rental,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),Knowledge and Innovation Group - Innovation,NATIONAL MEASUREMENT OFFICE,1032869,5165000,NMO FUNDING -Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),TW11 0JZ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1032871,1010.88,RUNNING COSTS NON DEVOLVED -Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1032873,56284.36,RUNNING COSTS NON DEVOLVED -Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Other Training Costs,Knowledge and Innovation Group - Government Office For Science,PARTNERSHIP MEDIA GROUP LTD T/A GOVNET COMMUNICATIONS,1032874,358,RUNNING COSTS DEVOLVED -Other Training Costs,M1 6PP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Grants - Current - Other,Business & Skills Group - Skills Directorate,PRISONERS EDUCATION TRUST,1032875,12167.5,OFFENDER LEARNING -Grants - Current - Other,CR4 4BU,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Grants - Current - Other,Business & Skills Group - Skills Directorate,PRISONERS EDUCATION TRUST,1032875,80429.5,OFFENDER LEARNING -Grants - Current - Other,CR4 4BU,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/08/2011,Grants - Current - Other,Business & Skills Group - Skills Directorate,PRISONERS EDUCATION TRUST,1032875,19125,OFFENDER LEARNING -Grants - Current - Other,CR4 4BU,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1032878,1859.05,RUNNING COSTS NON DEVOLVED -Telecommunications,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1032879,2054.86,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Technical Advice / Services & Support,Shareholder Executive - Shareholder Executive,OAKLEIGH ADVISORS LTD,1032880,760,RUNNING COSTS DEVOLVED -Technical Advice / Services & Support,SW1P 3RA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Electricity,Finance & Commercial Group - Commercial Directorate,EDF ENERGY plc,1032881,37829.99,RUNNING COSTS NON DEVOLVED -Electricity,PL3 5XQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Hire of Agency Staff (Professional/Management),"Legal, People & Communications Group - Human Resources",MORGAN LAW PARTNERS LLP,1032886,1368,RUNNING COSTS NON DEVOLVED -Hire of Agency Staff (Professional/Management),SW1Y 4EL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Telecommunications,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1032887,2213.16,RUNNING COSTS NON DEVOLVED -Telecommunications,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1032889,216.3,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1032889,1946.7,RUNNING COSTS NON DEVOLVED -ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Legal Services and Advice Agency,"Legal, People & Communications Group - Human Resources",FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,1032890,100,RUNNING COSTS NON DEVOLVED -Legal Services and Advice Agency,DE1 3HQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Legal Services and Advice Agency,"Legal, People & Communications Group - Human Resources",FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,1032890,60,RUNNING COSTS NON DEVOLVED -Legal Services and Advice Agency,DE1 3HQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Publications,"Legal, People & Communications Group - Communications Directorate",JONES YARRELL LEADENHALL,1032891,70.55,RUNNING COSTS DEVOLVED -Publications,SE16 3LL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,External Training (Programme),Shareholder Executive - Shareholder Executive,SOFTWARE TRAINING LONDON  LTD T/A BEST STL,1032892,1545,PROPERTY UNIT -External Training (Programme),E14 8BT,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/08/2011,Publications,Knowledge and Innovation Group - DG/Finance & Corporate Planning,JONES YARRELL LEADENHALL,1032893,136.11,RUNNING COSTS DEVOLVED -Publications,SE16 3LL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/08/2011,Publications,Business & Skills Group - Advanced Manufacturing Services,JONES YARRELL LEADENHALL,1032897,17.45,RUNNING COSTS DEVOLVED -Publications,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/08/2011,Publications,Knowledge and Innovation Group - Government Office For Science,JONES YARRELL LEADENHALL,1032902,71.42,RUNNING COSTS DEVOLVED -Publications,SE16 3LL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/08/2011,Publications,Knowledge and Innovation Group - Government Office For Science,JONES YARRELL LEADENHALL,1032903,71.42,RUNNING COSTS DEVOLVED -Publications,SE16 3LL,,,,Administration
