Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,11/06/2012,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,948150,Cost of other material consumed,237.56
Ministry of Defence,Ministry of Defence,12/06/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,948703,Consumption of medical dental and veterinary inventory,234.81
Ministry of Defence,Ministry of Defence,22/06/2012,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,954457,Consumption of medical dental and veterinary inventory,231.39
Ministry of Defence,Ministry of Defence,06/06/2012,Externally delivered education and training,Air Command,COTSWOLD OUTDOOR LTD,SN16 9SH,946256,External military training ,231.31
Ministry of Defence,Ministry of Defence,19/06/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,952492,Spend on Inventory - General,225.72
Ministry of Defence,Ministry of Defence,11/06/2012,"Transportation of personnel, freight and travel expenses",Air Command,SERCO LIMITED,RG27 9UY,948576,Military short term detached duty,222.48
Ministry of Defence,Ministry of Defence,22/06/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014371,Movement of service personnel,220.48
Ministry of Defence,Ministry of Defence,13/06/2012,Externally delivered education and training,Land Forces,BABCOCK LAND LIMITED,BH23 9BS,949368,External military training ,220.08
Ministry of Defence,Ministry of Defence,12/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,948732,Equipment support non-project costs,219.4
Ministry of Defence,Ministry of Defence,26/06/2012,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,955982,IT Services -internal costs,216.77
Ministry of Defence,Ministry of Defence,28/06/2012,"Transportation of personnel, freight and travel expenses",Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,957877,Freight movement costs,216.09
Ministry of Defence,Ministry of Defence,25/06/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014385,Utilities consumed - water + sewage,215.55
Ministry of Defence,Ministry of Defence,28/06/2012,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,957390,Consumption of medical dental and veterinary inventory,213.49
Ministry of Defence,Ministry of Defence,25/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,955177,Equipment support non-project costs,212.74
Ministry of Defence,Ministry of Defence,29/06/2012,IT and communication services,Land Forces,NSSLGLOBAL LIMITED,RH1 3DR,958604,Line + telephone rental including commercial charge for use of radio frequencies,211.83
Ministry of Defence,Ministry of Defence,22/06/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014367,Line + telephone rental including commercial charge for use of radio frequencies,211.73
Ministry of Defence,Ministry of Defence,21/06/2012,Spend on Inventory - General,Joint Forces Command,TURNER VIRR & CO. LTD,LS25 2DY,954409,Spend on Inventory - General,209.09
Ministry of Defence,Ministry of Defence,27/06/2012,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014405,General administration,208.42
Ministry of Defence,Ministry of Defence,06/06/2012,IT and communication services,Air Command,XMA LTD,NG11 7EP,946878,Telephone minor equipment below capitalisation threshold,206.69
Ministry of Defence,Ministry of Defence,05/06/2012,Design services and minor equipment purchases,Central TLB,ALHAMRANI TRADING & IMPORT COMPANY,,CO AP03 058,Equipment support non-project costs,201.67
Ministry of Defence,Ministry of Defence,26/06/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,955982,Operating lease IT and communications,200.75
Ministry of Defence,Ministry of Defence,26/06/2012,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014396,Utilities consumed - electricity,199.68
Ministry of Defence,Ministry of Defence,14/06/2012,Food and clothing,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,950699,Cost of food services,199.25
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000143700 - 00139480,,197.13
Ministry of Defence,Ministry of Defence,13/06/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,949492,Freight movement costs,196.42
Ministry of Defence,Ministry of Defence,25/06/2012,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,955130,Cost of other material consumed,192.11
Ministry of Defence,Ministry of Defence,28/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BOC LIMITED,M28 2UT,957464,Consumption of engineering and technical inventory,189.35
Ministry of Defence,Ministry of Defence,13/06/2012,Administration,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014303,General administration,188.46
Ministry of Defence,Ministry of Defence,20/06/2012,Official entertainment and hospitality,Land Forces,SODEXO LTD,M50 0AL,953646,Entertainment + hospitality,186.97
Ministry of Defence,Ministry of Defence,07/06/2012,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,946929,Equipment support non-project costs,186.64
Ministry of Defence,Ministry of Defence,07/06/2012,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,947396,Equipment support project costs,186.12
Ministry of Defence,Ministry of Defence,22/06/2012,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,955010,Cost of purchasing and repairing clothing,186
Ministry of Defence,Ministry of Defence,26/06/2012,Design services and minor equipment purchases,Central TLB,ALHAMRANI TRADING & IMPORT COMPANY,,CO AP03 072,Equipment support non-project costs,185.83
Ministry of Defence,Ministry of Defence,20/06/2012,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,953022,Cost of food purchases,183.99
Ministry of Defence,Ministry of Defence,07/06/2012,Administration,Defence Infrastructure Organisation ,ROYAL MAIL GROUP LIMITED,S49 1HQ,947380,General administration,183.05
Ministry of Defence,Ministry of Defence,28/06/2012,Purchase of inventory and services ,Navy Command,BOC LIMITED,M28 2UT,957464,Consumption of engineering and technical inventory,179.38
Ministry of Defence,Ministry of Defence,08/06/2012,Purchase of inventory and services ,Defence Equipment & Support,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,947779,Cost of other material consumed,178.09
Ministry of Defence,Ministry of Defence,14/06/2012,Food and clothing,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,950699,Cost of food purchases,177.94
Ministry of Defence,Ministry of Defence,25/06/2012,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,RH2 8BF,955177,Consumption of general inventory,177.6
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,Consumable Materials,Operations,BARCLAYCARD,,G - 9000143700 - 00139481,,177.27
Ministry of Defence,Ministry of Defence,06/06/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014253,Line + telephone rental including commercial charge for use of radio frequencies,177.17
Ministry of Defence,Ministry of Defence,28/06/2012,Design services and minor equipment purchases,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,957880,Equipment support non-project costs,177
Ministry of Defence,Ministry of Defence,15/06/2012,IT and communication services,Land Forces,RICOH UK.LIMITED,NN4 7YB,951469,Computer equipment costing below the capitalisation threshold,176.59
Ministry of Defence,Ministry of Defence,28/06/2012,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,957492,Plant + machinery operating lease,173.01
Ministry of Defence,Ministry of Defence,13/06/2012,Estate management,Central TLB,SODEXO LTD,M50 0AL,949927,Estate + facilities management services - accommodation inventory + service,172
Ministry of Defence,Ministry of Defence,22/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,954546,Cost of other material consumed,170.58
Ministry of Defence,Ministry of Defence,11/06/2012,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,948122,Cost of other material consumed,166.73
Ministry of Defence,Ministry of Defence,11/06/2012,"Transportation of personnel, freight and travel expenses",Joint Forces Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,948537,Military short term detached duty,165.2
Ministry of Defence,Ministry of Defence,27/06/2012,Administration,Central TLB,ASPIRE DEFENCE LIMITED,SP9 7QD,956572,General administration,165
Ministry of Defence,Ministry of Defence,18/06/2012,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,951687,Equipment support non-project costs,163.47
Ministry of Defence,Ministry of Defence,21/06/2012,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014355,Military short term detached duty,163.17
Ministry of Defence,Ministry of Defence,22/06/2012,Spend on Inventory - General,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,955010,Spend on Inventory - General,162.8
Ministry of Defence,Ministry of Defence,21/06/2012,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014355,Cost of claims/compensation and related expenses against MOD,162.64
Ministry of Defence,Ministry of Defence,13/06/2012,Payment of utilities,Joint Forces Command,TOTAL GAS & POWER LIMITED,RH1 1RX,949985,Utilities consumed - gas,161.71
Ministry of Defence,Ministry of Defence,25/06/2012,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,955177,IT Services -internal costs,161.58
Ministry of Defence,Ministry of Defence,28/06/2012,IT and communication services,Joint Forces Command,TRUSTMARQUE SOLUTIONS LIMITED,YO32 9WN,957964,Computer equipment costing below the capitalisation threshold,161
Ministry of Defence,Ministry of Defence,29/06/2012,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,958069,Cost of other material consumed,158.87
Ministry of Defence,Ministry of Defence,29/06/2012,Estate management,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,958153,Estate + facilities management services - accommodation inventory + service,158.73
Ministry of Defence,Ministry of Defence,27/06/2012,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,956709,Freight movement costs,155.7
Ministry of Defence,Ministry of Defence,21/06/2012,IT and communication services,Defence Infrastructure Organisation ,CANON (UK) LIMITED,RH2 8BF,953864,Computer equipment costing below the capitalisation threshold,155.7
Ministry of Defence,Defence Science and Technology Laboratory,21/06/2012,IT Software,Operations,BARCLAYCARD,,G - 9000143699 - 00139478,,155.53
Ministry of Defence,Ministry of Defence,28/06/2012,Purchase of inventory and services ,Defence Infrastructure Organisation ,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,957455,Cost of other material consumed,152.99
Ministry of Defence,Ministry of Defence,18/06/2012,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,951677,Equipment support non-project costs,150.75
Ministry of Defence,Ministry of Defence,21/06/2012,"Transportation of personnel, freight and travel expenses",Air Command,ISS MEDICLEAN LIMITED,GU21 5RW,954112,Movement of service personnel,150
Ministry of Defence,Ministry of Defence,22/06/2012,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,'200000014367,IT Services -internal costs,149.8
Ministry of Defence,Ministry of Defence,22/06/2012,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,954546,Computer equipment costing below the capitalisation threshold,149.3
Ministry of Defence,Defence Science and Technology Laboratory,19/06/2012,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000143624 - 00139479,,148.54
Ministry of Defence,Ministry of Defence,22/06/2012,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,954664,Spend on Inventory - General,147.96
Ministry of Defence,Ministry of Defence,06/06/2012,IT and communication services,Defence Equipment & Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,946842,Computer equipment costing below the capitalisation threshold,145.67
Ministry of Defence,Ministry of Defence,21/06/2012,IT and communication services,Air Command,XMA LTD,NG11 7EP,954445,Computer equipment costing below the capitalisation threshold,142.74
Ministry of Defence,Ministry of Defence,29/06/2012,"Transportation of personnel, freight and travel expenses",Defence Infrastructure Organisation ,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,958743,Freight movement costs,139.5
Ministry of Defence,Ministry of Defence,20/06/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,953600,Military short term detached duty,138.2
Ministry of Defence,Ministry of Defence,12/06/2012,"Transportation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,RH1 1SH,948790,Freight movement costs,137.6
Ministry of Defence,Ministry of Defence,20/06/2012,Preparation of land & buildings for disposal,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,953029,Works in aid of disposal,137.57
Ministry of Defence,Ministry of Defence,11/06/2012,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,948695,Equipment support non-project costs,135.62
Ministry of Defence,Ministry of Defence,25/06/2012,Estate management,Defence Equipment & Support,SODEXO LTD,M50 0AL,955776,Estate + facilities management services - accommodation inventory + service,135.26
Ministry of Defence,Ministry of Defence,29/06/2012,Estate management,Central TLB,SERCO LIMITED,RG27 9UY,958699,Works - estate management,134.58
Ministry of Defence,Ministry of Defence,07/06/2012,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,946929,Equipment support non-project costs,134.16
