Department Family,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction number,Amount in Sterling
Communities & Local Government,DCLG,12/10/2010,IT Maintenance,Housing and Planning,LA INT COMPUTER CONSULTANTS LTD,5106148228,"17,215.32"
Communities & Local Government,DCLG,12/10/2010,IT Maintenance,Housing and Planning,LA INT COMPUTER CONSULTANTS LTD,5106148231,"17,215.32"
Communities & Local Government,DCLG,12/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,2100195935,"-35,901.44"
Communities & Local Government,DCLG,12/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106147836,"35,901.44"
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100195908,854.47
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Housing and Planning,REDFERN TRAVEL LIMITED,2100195909,"12,209.86"
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Regions and Communities,REDFERN TRAVEL LIMITED,2100195908,"1,429.17"
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Finance and Corporate Services,REDFERN TRAVEL LIMITED,2100195908,553.54
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Finance and Corporate Services,REDFERN TRAVEL LIMITED,2100195909,40.58
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,5106148242,"3,412.00"
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Communities Group,SOUTH YORKS FIRE & RESCUE,5106148248,"2,501.35"
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Communities Group,REDFERN TRAVEL LIMITED,2100195908,"14,893.72"
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,"Local Gov & Reg(LG DEL,AME, RfR2)",REDFERN TRAVEL LIMITED,2100195908,142.51
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Human Resources,REDFERN TRAVEL LIMITED,2100195908,61.55
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Human Resources,REDFERN TRAVEL LIMITED,2100195909,-87.00
Communities & Local Government,DCLG,12/10/2010,Travel and Subsistence Account,Programme & Project Team,REDFERN TRAVEL LIMITED,2100195908,615.83
Communities & Local Government,DCLG,12/10/2010,Current Grants to Non Profit Bodies,Regions and Communities,BIRMINGHAM CREDIT UNION DEV AGENCY,2100195929,"6,142.87"
Communities & Local Government,DCLG,12/10/2010,Current Grants to Non Profit Bodies,Regions and Communities,BIRMINGHAM CREDIT UNION DEV AGENCY,2300000991,"-6,142.87"
Communities & Local Government,DCLG,12/10/2010,Current Grants to Non Profit Bodies,Communities Group,FEDERATION CITY FARMS & COM GARDENS,2100195907,"99,877.25"
Communities & Local Government,DCLG,12/10/2010,Current Grants to Non Profit Bodies,Communities Group,BOLD CREATIVE LTD,2100195799,"35,000.00"
Communities & Local Government,DCLG,12/10/2010,IT Consumables,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106148258,"1,640.92"
Communities & Local Government,DCLG,12/10/2010,IT Consumables,Communities Group,BANNER BUSINESS SUPPLIES LTD,5106148255,891.46
Communities & Local Government,DCLG,12/10/2010,Current (non AEF) Grants to Local Authorities,"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF CAMDEN,2100195878,"247,950.00"
Communities & Local Government,DCLG,12/10/2010,Storage,Housing and Planning,IRON MOUNTAIN (UK) LIMITED,5106148200,938.31
Communities & Local Government,DCLG,12/10/2010,Water,Finance and Corporate Services,THAMES WATER UTILITIES,2100195936,"-2,299.65"
Communities & Local Government,DCLG,12/10/2010,Water,Finance and Corporate Services,THAMES WATER UTILITIES,5106148264,"2,299.65"
Communities & Local Government,DCLG,12/10/2010,Professional services,Communities Group,CHIEF FIRE OFFICERS ASSOCIATION,5106148106,"19,068.52"
Communities & Local Government,DCLG,12/10/2010,Professional services,"Local Gov & Reg(LG DEL,AME, RfR2)",GOVT ACTUARYS DEPARTMENT,5106148170,"13,480.59"
Communities & Local Government,DCLG,12/10/2010,Publications,Finance and Corporate Services,LEXIS-NEXIS UK,5106148184,863.45
Communities & Local Government,DCLG,12/10/2010,Publicity,Communities Group,PRESS ASSOCIATION,5106148124,"1,071.14"
Communities & Local Government,DCLG,12/10/2010,Publicity,Communities Group,PRESS ASSOCIATION,5106148236,"-1,071.14"
Communities & Local Government,DCLG,12/10/2010,Research,Finance and Corporate Services,CAMBRIDGE ECONOMIC ASSOCIATES LTD,5106148101,"1,175.00"
Communities & Local Government,DCLG,12/10/2010,Software Licences,Communities Group,VERIZON UK LTD,5106148238,"6,996.54"
Communities & Local Government,DCLG,12/10/2010,Training,Housing and Planning,SOCIA LTD,5106148056,900.00
Communities & Local Government,DCLG,12/10/2010,Training,Housing and Planning,LOW CARBON INNOVATION CENTRE LTD,5106148215,"11,544.38"
Communities & Local Government,DCLG,12/10/2010,Training,Finance and Corporate Services,UNIVERSITY COLLEGE LONDON,5106148235,"11,555.00"
Communities & Local Government,DCLG,12/10/2010,Training,Communities Group,ISLAMIC FOUNDATION,2100195949,"-3,815.50"
Communities & Local Government,DCLG,12/10/2010,Training,Communities Group,ISLAMIC FOUNDATION,5106148334,"3,815.50"
Communities & Local Government,DCLG,12/10/2010,Training,Human Resources,NATIONAL SCHOOL OF GOVERNMENT,5106147770,"1,390.00"
Communities & Local Government,DCLG,12/10/2010,Vehicle Maintenance,Human Resources,CYCLESCHEME LTD,5106148213,"1,998.99"
Communities & Local Government,DCLG,12/10/2010,Cap Grants to Local Authorities (DEL),"Local Gov & Reg(LG DEL,AME, RfR2)",LONDON BOROUGH OF CAMDEN,2100195878,"247,950.00"
Communities & Local Government,DCLG,12/10/2010,Capital Grant from EC to Local Authority DEL,Communities Group,WOLVERHAMPTON CITY COUNCIL,7500027512,"-152,692.00"
Communities & Local Government,DCLG,12/10/2010,Capital Grant from EC to Local Authority DEL,Communities Group,WOLVERHAMPTON CITY COUNCIL,7500029267,"152,692.00"
Communities & Local Government,DCLG,12/10/2010,Stationery,Housing and Planning,BANNER BUSINESS SUPPLIES LTD,5106148258,93.56
Communities & Local Government,DCLG,12/10/2010,Grant in Aid Resource DEL RAB A,Housing and Planning,COMMISSION FOR ARCH & THE BUILT ENV,2100195801,"427,246.00"
Communities & Local Government,DCLG,12/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,STOCKTON INT FAMILY CENTRE,7500000628,"-4,970.25"
Communities & Local Government,DCLG,12/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,STOCKTON INT FAMILY CENTRE,7500029268,"4,970.25"
Communities & Local Government,DCLG,12/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500027053,"-963,354.00"
Communities & Local Government,DCLG,12/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500027077,"-150,310.14"
Communities & Local Government,DCLG,12/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500027079,"-247,730.00"
Communities & Local Government,DCLG,12/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500029263,"963,354.00"
Communities & Local Government,DCLG,12/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500029264,"150,310.14"
Communities & Local Government,DCLG,12/10/2010,EU Cur Grnt to Priv Sect-Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500029265,"247,730.00"
Communities & Local Government,DCLG,12/10/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Regions and Communities,VIRGINIA HOUSE SETTLEMENT,7500029164,"-31,347.00"
Communities & Local Government,DCLG,12/10/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500021157,"-116,376.00"
Communities & Local Government,DCLG,12/10/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500027051,"-3,524,784.00"
Communities & Local Government,DCLG,12/10/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500027516,"-2,000.00"
Communities & Local Government,DCLG,12/10/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500029261,"116,376.00"
Communities & Local Government,DCLG,12/10/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500029262,"3,524,784.00"
Communities & Local Government,DCLG,12/10/2010,EU Gts (Cap) to Prvt/Sec Persons & NPISH,Communities Group,GROUNDWORK BIRMINGHAM,7500029266,"2,000.00"
Communities & Local Government,DCLG,12/10/2010,Steady State Service Provision,Housing and Planning,CGI CROUP (EUROPE) LTD,5106148224,"48,014.91"
Communities & Local Government,DCLG,12/10/2010,Steady State Service Provision,Finance and Corporate Services,T-MAC TECHNOLOGIES LTD,5106148108,"1,160.29"
Communities & Local Government,DCLG,12/10/2010,Steady State Service Provision,Communities Group,G W S LTD,5106148156,"9,031.34"
Communities & Local Government,DCLG,12/10/2010,IT Consultancy,Communities Group,AMQIS CONSORTIUM,5106148233,"8,935.18"
Communities & Local Government,DCLG,12/10/2010,Management Consultancy,Communities Group,DBI CONSULTING LTD,5106147876,"10,464.00"
Communities & Local Government,DCLG,13/10/2010,Agency Staff,Finance and Corporate Services,SAND RESOURCES LTD,5106148217,"3,457.04"
Communities & Local Government,DCLG,13/10/2010,Legal Fees,Finance and Corporate Services,TREASURY SOLICITORS DEPT,5106148331,"1,184.64"
Communities & Local Government,DCLG,13/10/2010,Travel and Subsistence Account,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,5106148325,329.80
Communities & Local Government,DCLG,13/10/2010,Travel and Subsistence Account,Communities Group,DCLG GOVERNMENT PROCUREMENT CARD,1000002529,947.50
Communities & Local Government,DCLG,13/10/2010,Travel and Subsistence Account,Communities Group,STAFFORDSHIRE FIRE & RESCUE SERVICE,5106147934,"4,127.89"
Communities & Local Government,DCLG,13/10/2010,Current Grants to Non Profit Bodies,Communities Group,DEVELOPMENT TRUSTS ASSOCIATION,2100195930,"11,250.00"
Communities & Local Government,DCLG,13/10/2010,Current Grants to Non Profit Bodies,Communities Group,DEVELOPMENT TRUSTS ASSOCIATION,2100195931,"390,000.00"
Communities & Local Government,DCLG,13/10/2010,Current Grants to Non Profit Bodies,Communities Group,CHURCH ACTION ON POVERTY,2100195932,"55,000.00"
Communities & Local Government,DCLG,13/10/2010,Office Machinery (<£5000),Finance and Corporate Services,SARAX SYSTEMS LTD,5106148202,522.88
Communities & Local Government,DCLG,13/10/2010,Government Procurement Card (expense),Human Resources,DCLG GOVERNMENT PROCUREMENT CARD,1000002531,528.76
Communities & Local Government,DCLG,13/10/2010,Current (non AEF) Grants to Local Authorities,Housing and Planning,LONDON BOROUGH GREENWICH,2100195947,"1,867.32"
Communities & Local Government,DCLG,13/10/2010,Current (non AEF) Grants to Local Authorities,Housing and Planning,LB SUTTON,2100195948,"2,692.20"
Communities & Local Government,DCLG,13/10/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106148033,"39,605.20"
Communities & Local Government,DCLG,13/10/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106148036,"2,031.52"
Communities & Local Government,DCLG,13/10/2010,Storage,Finance and Corporate Services,IRON MOUNTAIN (UK) LIMITED,5106148037,"19,285.75"
Communities & Local Government,DCLG,13/10/2010,Water,Finance and Corporate Services,THAMES WATER UTILITIES,5106148270,"2,299.65"
Communities & Local Government,DCLG,13/10/2010,Post,Finance and Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,2100195990,"-7,383.70"
Communities & Local Government,DCLG,13/10/2010,Post,Finance and Corporate Services,GOVERNMENT CAR & DESPATCH AGENCY,5106148296,"7,383.70"
Communities & Local Government,DCLG,13/10/2010,Research,Housing and Planning,SOMERSET COUNTY COUNCIL,5106148340,"6,969.75"
Communities & Local Government,DCLG,13/10/2010,Research,Housing and Planning,YORKSHIRE DALES NATIONAL PARK,5106148283,"8,698.00"
Communities & Local Government,DCLG,13/10/2010,Research,Finance and Corporate Services,NETFUNDI LTD,5106148357,637.44
Communities & Local Government,DCLG,13/10/2010,Research,Communities Group,YOUNG FOUNDATION,5106148275,"37,116.88"
Communities & Local Government,DCLG,13/10/2010,Software Licences,Finance and Corporate Services,ESRI (UK) LIMITED,5106148181,"20,001.09"
Communities & Local Government,DCLG,13/10/2010,Software Licences,Finance and Corporate Services,VERIZON UK LTD,5106148337,"2,131.45"
Communities & Local Government,DCLG,13/10/2010,Training,Communities Group,DEVON FIRE AUTHORITY,5106147536,"3,000.00"
Communities & Local Government,DCLG,13/10/2010,Vehicle Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106148052,"4,927.85"
Communities & Local Government,DCLG,13/10/2010,Vehicle Maintenance,Communities Group,BABCOCK CRITICAL SERVICES LTD,5106148054,"32,116.83"
Communities & Local Government,DCLG,13/10/2010,Waste Disposal and pest control,Finance and Corporate Services,EAST LONDON COM RECYCLING PSHIP,5106148316,"1,116.25"
Communities & Local Government,DCLG,13/10/2010,Vehicle hire,Communities Group,GOVERNMENT CAR & DESPATCH AGENCY,5106148139,"6,942.77"
Communities & Local Government,DCLG,13/10/2010,Gas,Finance and Corporate Services,CORONA ENERGY LTD,5106148166,"1,954.35"
Communities & Local Government,DCLG,13/10/2010,Electricity,Housing and Planning,BRITISH GAS,5106148291,579.10
Communities & Local Government,DCLG,13/10/2010,Electricity,Communities Group,SCOTTISH & SOUTHERN ENERGY,5106148305,"7,791.00"
Communities & Local Government,DCLG,13/10/2010,Electricity,Communities Group,NPOWER LTD,2100195978,"-6,151.52"
Communities & Local Government,DCLG,13/10/2010,Electricity,Communities Group,NPOWER LTD,5106148327,"6,973.85"
Communities & Local Government,DCLG,13/10/2010,Electricity,Communities Group,NPOWER LTD,5106148329,"6,151.52"
Communities & Local Government,DCLG,13/10/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,HOMES & COMMUNITIES AGENCY,2100195933,"34,688,672.00"
Communities & Local Government,DCLG,13/10/2010,Grant in Aid to NDPBs (non budget),Housing and Planning,TENANT SERVICES AUTHORIT Y,2100195942,"700,000.00"
Communities & Local Government,DCLG,13/10/2010,Steady State Service Provision,Housing and Planning,I B M UK LTD,5106148222,"9,168.27"
Communities & Local Government,DCLG,13/10/2010,IT Consultancy,Communities Group,MOTT MACDONALD LTD,5106148359,"238,102.52"
Communities & Local Government,DCLG,13/10/2010,Management Consultancy,Communities Group,MOTT MACDONALD LTD,5106148359,"287,218.65"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106148315,"1,029.30"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Regions and Communities,CAPITA RESOURCING LTD,5106148318,"6,027.75"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Finance and Corporate Services,OPEN SPACES LTD,5106148277,786.78
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106148310,"23,511.75"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106148313,"8,482.50"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106148320,"9,850.61"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Finance and Corporate Services,CAPITA RESOURCING LTD,5106148442,"5,399.60"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Finance and Corporate Services,ALLEN LANE FINANCIAL RECRUITMENT,5106148260,"3,172.50"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148388,772.66
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148450,535.17
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148457,"1,776.17"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148459,"1,776.17"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148463,505.02
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148472,"1,776.17"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Communities Group,REED SPECIALIST RECRUITMENT LTD,5106148474,474.01
Communities & Local Government,DCLG,14/10/2010,Agency Staff,Communities Group,MITIE MANAGED SERVICES (SOUTHERN) L,5106148501,"3,049.83"
Communities & Local Government,DCLG,14/10/2010,Agency Staff,"Local Gov & Reg(LG DEL,AME, RfR2)",CAPITA RESOURCING LTD,5106148322,"2,411.10"
Communities & Local Government,DCLG,14/10/2010,Fixed Maintenance,Communities Group,FLAGSHIP TRAINING LIMITED,5106148286,"35,711.67"
Communities & Local Government,DCLG,14/10/2010,Travel and Subsistence Account,Communities Group,LONDON FIRE & EMERG PLANNING AUTH,5106148499,"1,805.80"
